Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13
2.8,2.81,3.84,2.94,3.33,4.11,1.04,4.5,1.52,4.47,0.0,4.16,5.14
2.83,2.79,3.84,2.94,3.35,4.14,1.08,4.5,1.5,4.5,0.0,4.14,5.07
2.83,2.75,3.92,2.99,3.41,4.16,1.1,4.53,1.49,4.47,0.0,4.16,5.05
2.89,2.81,3.86,2.94,3.4,4.11,1.08,4.45,1.49,4.45,0.0,4.11,4.99
2.83,2.8,3.88,2.99,3.45,4.14,1.09,4.53,1.49,4.5,0.0,4.14,5.01
2.83,2.83,3.84,3.01,3.38,4.05,1.09,4.47,1.46,4.59,0.0,4.14,5.1
2.88,2.8,3.88,3.03,3.31,3.96,1.06,4.53,1.46,4.47,0.0,4.1,5.14
2.89,2.79,3.92,2.99,3.38,4.07,1.1,4.53,1.48,4.59,0.0,4.14,5.18
2.84,2.8,3.86,3.01,3.38,4.07,1.1,4.5,1.48,4.47,0.0,4.07,5.18
2.84,2.79,3.88,2.95,3.31,4.01,1.09,4.5,1.46,4.5,0.0,4.11,5.24
2.94,2.88,3.88,3.08,3.42,4.07,1.13,4.47,1.44,4.47,0.0,4.07,5.14
2.89,2.83,3.86,3.06,3.42,4.03,1.11,4.47,1.45,4.53,0.0,4.07,5.05
2.89,2.79,3.88,3.04,3.4,4.1,1.11,4.47,1.49,4.56,0.0,4.11,5.26
2.9,2.8,3.88,3.13,3.4,4.1,1.13,4.47,1.48,4.53,0.0,4.1,5.24
2.94,2.91,3.92,3.04,3.38,4.1,1.08,4.47,1.51,4.47,0.0,4.01,5.01
2.91,2.85,3.94,3.06,3.36,4.1,1.11,4.5,1.55,4.56,0.0,4.1,5.01
2.95,2.84,3.99,2.94,3.38,4.11,1.11,4.5,1.58,4.53,0.0,4.1,5.05
3.01,2.89,3.92,2.92,3.36,4.11,1.09,4.43,1.56,4.56,0.0,4.05,5.01
3.03,2.91,3.92,3.03,3.21,4.07,1.11,4.47,1.58,4.56,0.0,4.07,5.07
3.06,2.89,3.92,3.03,3.26,4.05,1.11,4.5,1.58,4.61,0.0,4.07,5.05
2.96,2.83,3.92,2.95,3.25,4.05,1.1,4.47,1.59,4.59,0.0,4.1,5.14
3.04,2.88,3.94,2.97,3.31,4.14,1.11,4.53,1.58,4.59,0.0,4.05,4.95
3.04,2.85,3.9,2.96,3.31,4.11,1.09,4.5,1.6,4.53,0.0,4.14,4.93
2.94,2.83,3.81,3.01,3.35,4.14,1.11,4.5,1.63,4.64,0.0,4.11,4.99
3.03,2.85,3.84,3.04,3.36,4.14,1.11,4.45,1.59,4.59,0.0,4.11,5.1
2.99,2.78,3.9,2.97,3.35,4.1,1.1,4.5,1.58,4.64,0.0,4.1,4.89
3.05,2.84,3.88,3.03,3.36,4.1,1.13,4.5,1.59,4.56,0.0,4.14,5.01
3.08,2.88,3.88,3.03,3.35,4.11,1.1,4.5,1.6,4.64,0.0,4.16,5.07
2.96,2.83,3.86,3.03,3.31,4.05,1.1,4.45,1.59,4.59,0.0,4.19,5.07
3.13,2.84,3.9,3.01,3.33,4.1,1.09,4.5,1.6,4.53,0.0,4.16,5.07
3.11,2.88,3.88,3.01,3.33,4.14,1.1,4.47,1.58,4.61,0.0,4.21,5.01
3.06,2.8,3.86,3.01,3.35,4.1,1.09,4.47,1.6,4.59,0.0,4.21,5.07
3.11,2.91,3.88,3.05,3.36,4.1,1.1,4.47,1.6,4.59,0.0,4.21,5.05
3.08,2.9,3.88,3.01,3.38,4.14,1.13,4.53,1.55,4.56,0.0,4.14,5.01
3.1,2.81,3.88,2.99,3.38,4.16,1.13,4.47,1.52,4.61,0.0,4.14,4.95
3.05,2.84,3.9,2.97,3.35,4.1,1.11,4.43,1.59,4.64,0.0,4.14,5.01
2.95,2.83,3.88,2.92,3.42,4.11,1.11,4.45,1.55,4.59,0.0,4.1,4.89
2.96,2.81,3.84,3.03,3.38,4.16,1.13,4.56,1.56,4.64,0.0,4.1,4.86
2.97,2.89,3.88,3.01,3.36,4.14,1.11,4.47,1.55,4.66,0.0,4.14,4.78
3.11,2.88,3.86,3.05,3.36,4.11,1.11,4.53,1.55,4.59,0.0,4.05,4.78
3.1,2.91,3.9,3.08,3.41,4.21,1.15,4.5,1.49,4.61,0.0,4.03,4.69
2.97,2.85,3.88,3.06,3.41,4.19,1.15,4.47,1.54,4.56,0.0,4.05,4.89
2.91,2.85,3.9,3.04,3.42,4.16,1.15,4.47,1.55,4.61,0.0,4.05,4.89
2.81,2.81,3.9,3.1,3.42,4.16,1.16,4.53,1.5,4.56,0.0,4.05,4.86
2.78,2.84,3.81,3.06,3.42,4.24,1.17,4.53,1.5,4.59,0.0,4.03,4.8
2.75,2.81,3.88,3.1,3.45,4.19,1.17,4.5,1.5,4.61,0.0,4.03,4.86
2.72,2.79,3.86,3.1,3.42,4.19,1.16,4.5,1.51,4.64,0.0,4.03,4.86
2.69,2.79,3.88,3.08,3.47,4.14,1.14,4.5,1.58,4.64,0.0,4.03,4.93
2.71,2.81,3.86,3.1,3.45,4.24,1.15,4.5,1.55,4.61,0.0,4.07,4.95
2.7,2.84,3.92,3.08,3.46,4.19,1.14,4.5,1.55,4.61,0.0,4.01,4.99
2.71,2.76,3.88,3.11,3.45,4.21,1.14,4.53,1.56,4.64,0.0,4.03,4.99
2.81,2.89,3.92,3.13,3.47,4.24,1.14,4.45,1.55,4.61,0.0,4.05,5.07
2.85,2.85,3.86,3.1,3.42,4.19,1.14,4.53,1.54,4.64,0.0,4.1,5.05
2.85,2.84,3.88,3.08,3.42,4.19,1.15,4.5,1.56,4.61,0.0,4.1,5.01
2.89,2.9,3.81,3.1,3.4,4.21,1.14,4.5,1.52,4.69,0.0,4.07,5.05
2.91,2.85,3.88,3.1,3.51,4.19,1.16,4.53,1.54,4.64,0.0,4.11,5.07
2.94,2.8,3.88,3.1,3.41,4.16,1.14,4.5,1.5,4.61,0.0,4.11,4.95
2.92,2.85,3.94,3.1,3.41,4.14,1.14,4.56,1.5,4.61,0.0,4.11,4.95
2.9,2.83,3.9,3.1,3.38,4.1,1.13,4.5,1.5,4.64,0.0,4.11,5.07
2.91,2.85,3.92,3.06,3.42,4.19,1.16,4.56,1.51,4.66,0.0,4.11,5.05
2.94,2.91,3.86,3.05,3.47,4.21,1.14,4.56,1.51,4.64,0.0,4.19,5.05
2.96,2.85,3.94,3.1,3.45,4.19,1.15,4.53,1.5,4.72,0.0,4.16,4.99
2.95,2.89,3.92,3.17,3.51,4.16,1.16,4.53,1.54,4.61,0.0,4.14,5.05
2.94,2.83,3.96,3.1,3.47,4.21,1.16,4.53,1.56,4.72,0.0,4.14,5.01
2.95,2.89,3.94,3.11,3.36,4.1,1.14,4.45,1.56,4.64,0.0,4.14,5.07
2.97,2.88,3.99,3.11,3.45,4.19,1.15,4.53,1.58,4.69,0.0,4.14,5.1
2.97,2.92,3.94,3.08,3.5,4.14,1.16,4.47,1.55,4.61,0.0,4.1,5.1
3.01,2.92,3.96,3.11,3.41,4.19,1.17,4.5,1.52,4.64,0.0,4.11,4.99
2.99,2.9,3.96,3.06,3.42,4.21,1.16,4.5,1.54,4.61,0.0,4.05,4.89
2.99,2.89,3.96,3.06,3.45,4.19,1.16,4.47,1.52,4.66,0.0,4.05,4.93
2.99,2.91,4.01,3.1,3.42,4.19,1.17,4.53,1.59,4.64,0.0,4.11,4.93
3.01,2.9,3.96,3.1,3.38,4.14,1.16,4.53,1.6,4.61,0.0,4.1,5.01
2.99,2.9,3.9,3.08,3.38,4.14,1.16,4.5,1.59,4.72,0.0,4.1,5.01
3.01,2.91,3.96,3.06,3.4,4.11,1.15,4.56,1.6,4.64,0.0,4.14,5.05
3.03,2.94,3.92,3.1,3.45,4.11,1.15,4.5,1.59,4.66,0.0,4.1,5.05
2.96,2.9,3.96,3.06,3.41,4.16,1.15,4.53,1.6,4.66,0.0,4.11,5.07
3.01,2.94,3.94,3.04,3.41,4.16,1.15,4.53,1.6,4.61,0.0,4.11,5.01
3.05,2.89,3.99,3.08,3.38,4.11,1.14,4.47,1.63,4.69,0.0,4.16,5.14
2.99,2.89,4.01,3.13,3.41,4.16,1.15,4.5,1.59,4.64,0.0,4.11,5.05
2.96,2.89,4.03,3.13,3.4,4.14,1.16,4.56,1.59,4.69,0.0,4.14,5.14
2.96,2.91,3.99,3.06,3.46,4.07,1.16,4.5,1.6,4.64,0.0,4.16,5.14
3.04,2.9,4.01,3.08,3.4,4.11,1.15,4.53,1.61,4.64,0.0,4.16,5.1
2.96,2.92,3.94,3.1,3.4,4.05,1.14,4.4,1.59,4.72,0.0,4.14,5.1
2.99,2.88,3.99,3.05,3.41,4.16,1.16,4.53,1.59,4.64,0.0,4.11,5.07
2.97,2.9,3.99,3.06,3.4,4.1,1.14,4.5,1.6,4.69,0.0,4.14,5.18
2.97,2.89,3.94,3.08,3.4,4.11,1.15,4.47,1.59,4.66,0.0,4.16,5.18
2.97,2.91,4.03,3.04,3.41,4.11,1.15,4.56,1.58,4.66,0.0,4.16,5.1
2.99,2.91,3.99,3.08,3.4,4.14,1.15,4.59,1.6,4.66,0.0,4.16,5.1
3.04,2.9,4.01,3.1,3.42,4.14,1.15,4.56,1.59,4.66,0.0,4.19,5.18
3.03,2.91,3.99,3.06,3.4,4.11,1.15,4.53,1.58,4.66,0.0,4.19,5.14
2.97,2.91,4.03,3.1,3.41,4.11,1.13,4.56,1.59,4.66,0.0,4.14,5.18
2.96,2.94,4.03,3.08,3.41,4.19,1.15,4.56,1.58,4.61,0.0,4.11,5.2
3.03,2.92,4.05,3.04,3.42,4.16,1.15,4.56,1.59,4.66,0.0,4.21,5.18
3.06,2.85,4.01,3.08,3.41,4.16,1.16,4.47,1.58,4.69,0.0,4.16,5.2
3.01,2.94,4.03,3.05,3.42,4.1,1.14,4.53,1.58,4.66,0.0,4.21,5.14
3.03,2.94,4.01,3.08,3.41,4.16,1.14,4.53,1.59,4.66,0.0,4.16,5.26
3.03,2.94,4.03,3.14,3.45,4.05,1.14,4.47,1.56,4.64,0.0,4.21,5.18
2.99,2.91,4.03,3.11,3.42,4.05,1.13,4.53,1.59,4.64,0.0,4.26,5.14
3.03,2.91,4.01,3.08,3.4,4.14,1.14,4.53,1.6,4.72,0.0,4.28,5.2
2.97,2.95,3.92,3.11,3.35,4.11,1.14,4.53,1.6,4.66,0.0,4.26,5.26
3.08,2.96,3.94,3.06,3.41,4.16,1.16,4.56,1.6,4.56,0.0,4.24,5.18
3.04,2.92,4.05,3.11,3.4,4.19,1.17,4.59,1.61,4.64,0.0,4.24,5.18
3.1,2.94,4.03,3.1,3.41,4.14,1.16,4.56,1.6,4.66,0.0,4.26,5.07
3.05,2.92,4.01,3.04,3.41,4.11,1.14,4.47,1.6,4.64,0.0,4.24,5.1
3.04,2.95,4.01,3.08,3.45,4.16,1.16,4.53,1.59,4.69,0.0,4.24,5.14
2.99,2.91,3.99,3.08,3.38,4.14,1.16,4.56,1.6,4.64,0.0,4.24,5.18
3.03,2.95,3.99,3.04,3.41,4.16,1.16,4.53,1.6,4.64,0.0,4.24,5.2
2.96,2.96,3.99,3.08,3.42,4.14,1.13,4.53,1.59,4.72,0.0,4.21,5.24
3.03,2.91,4.01,3.08,3.45,4.19,1.13,4.56,1.6,4.64,0.0,4.26,5.1
3.01,2.92,4.01,3.08,3.41,4.14,1.14,4.53,1.6,4.64,0.0,4.26,5.24
3.05,2.92,4.03,3.1,3.4,4.14,1.14,4.56,1.61,4.69,0.0,4.28,5.2
3.03,2.9,4.03,3.05,3.45,4.14,1.14,4.56,1.58,4.69,0.0,4.26,5.2
3.05,2.92,3.99,3.06,3.41,4.11,1.13,4.56,1.6,4.56,0.0,4.26,5.2
3.08,2.91,4.03,3.08,3.38,4.16,1.14,4.53,1.6,4.69,0.0,4.26,5.18
3.01,2.92,4.01,3.08,3.4,4.16,1.13,4.47,1.6,4.66,0.0,4.28,5.2
3.06,2.92,4.01,3.06,3.42,4.11,1.14,4.53,1.59,4.64,0.0,4.26,5.1
3.04,2.95,4.05,3.08,3.42,4.14,1.13,4.5,1.5,4.53,0.0,4.28,4.47
2.97,2.94,3.92,3.08,3.42,4.1,1.08,4.4,1.42,4.43,0.0,4.35,4.43
3.03,2.91,3.84,3.13,3.36,4.05,1.09,4.45,1.49,4.53,5.44,4.1,4.75
3.01,2.9,3.96,3.1,3.35,4.05,1.13,4.47,1.48,4.45,5.69,4.1,4.78
3.03,2.94,3.94,3.08,3.4,4.1,1.13,4.45,1.5,4.47,5.74,4.01,4.8
3.1,2.9,3.92,3.1,3.42,4.14,1.16,4.4,1.52,4.56,5.69,4.01,4.86
2.99,2.9,3.88,3.08,3.35,4.16,1.14,4.43,1.54,4.56,5.85,4.07,4.89
3.03,2.9,3.92,3.06,3.41,4.16,1.16,4.43,1.52,4.59,5.81,4.03,4.86
3.04,2.95,3.94,3.08,3.41,4.07,1.16,4.43,1.54,4.56,5.85,4.05,4.95
2.99,2.89,3.9,3.06,3.4,4.1,1.14,4.45,1.54,4.59,5.85,4.03,4.89
3.04,2.91,3.92,3.05,3.45,4.16,1.17,4.43,1.55,4.56,5.85,4.05,4.93
3.04,2.88,3.96,3.05,3.41,4.11,1.16,4.38,1.56,4.53,5.85,4.1,4.95
3.08,2.96,4.01,3.13,3.5,4.11,1.16,4.5,1.55,4.61,0.0,4.16,4.95
3.08,2.96,3.9,3.13,3.45,4.14,1.17,4.47,1.56,4.59,0.0,4.19,5.01
3.05,2.9,3.94,3.03,3.41,4.07,1.17,4.45,1.54,4.61,5.97,4.07,4.95
3.05,2.89,3.96,3.05,3.41,4.11,1.16,4.45,1.52,4.56,5.97,4.11,4.99
3.06,2.88,3.92,3.06,3.41,4.1,1.16,4.4,1.54,4.56,5.81,4.05,4.93
3.05,2.91,4.01,3.05,3.5,4.14,1.17,4.5,1.55,4.59,0.0,4.14,4.86
3.01,2.9,3.96,3.06,3.41,4.11,1.16,4.4,1.55,4.56,4.66,4.05,4.72
3.03,2.92,3.94,3.11,3.38,4.14,1.17,4.47,1.58,4.61,0.0,4.14,4.93
2.99,2.91,3.96,3.1,3.42,4.19,1.19,4.53,1.59,4.61,0.0,4.14,4.99
3.05,2.92,3.96,3.06,3.45,4.19,1.2,4.53,1.6,4.64,0.0,4.16,4.95
2.99,2.95,3.99,3.11,3.45,4.16,1.19,4.56,1.61,4.64,0.0,4.16,4.95
3.04,2.9,4.01,3.08,3.42,4.14,1.19,4.53,1.6,4.61,0.0,4.16,4.93
3.03,2.95,3.94,3.01,3.5,4.07,1.19,4.5,1.6,4.61,0.0,4.16,4.99
3.08,2.92,3.99,3.06,3.47,4.14,1.17,4.53,1.61,4.64,0.0,4.16,4.99
3.06,2.97,3.96,3.1,3.45,4.16,1.19,4.5,1.59,4.61,0.0,4.14,4.95
3.05,2.92,3.94,3.06,3.42,4.14,1.17,4.45,1.59,4.59,0.0,4.1,4.99
3.03,2.88,3.88,3.03,3.42,4.1,1.16,4.35,1.6,4.56,6.05,4.03,4.95
2.99,2.88,3.9,3.03,3.41,4.16,1.17,4.4,1.59,4.56,6.05,4.05,4.95
2.99,2.85,3.88,3.08,3.41,4.1,1.15,4.4,1.58,4.59,6.1,4.01,4.95
3.03,2.9,3.92,3.05,3.4,4.14,1.17,4.47,1.55,4.59,6.01,3.99,4.95
3.04,2.91,3.88,3.11,3.38,4.11,1.16,4.43,1.58,4.59,6.1,3.96,4.95
2.96,2.9,3.88,3.05,3.36,4.14,1.17,4.35,1.58,4.56,6.01,3.94,4.99
3.03,2.88,3.9,2.99,3.45,4.14,1.16,4.47,1.58,4.56,5.97,3.96,5.01
2.95,2.85,3.92,3.05,3.33,4.14,1.17,4.43,1.56,4.61,6.1,4.01,5.01
2.99,2.92,3.84,3.06,3.33,4.1,1.13,4.45,1.56,4.59,6.05,3.99,4.99
3.05,2.89,3.9,3.04,3.36,4.07,1.15,4.47,1.59,4.56,6.05,3.99,4.99
3.04,2.89,3.88,3.06,3.35,4.07,1.16,4.43,1.59,4.59,6.05,4.03,4.99
3.04,2.9,3.92,3.04,3.38,4.1,1.16,4.47,1.59,4.53,6.1,4.05,4.99
3.04,2.9,3.88,3.06,3.42,4.03,1.15,4.47,1.58,4.56,6.1,4.07,5.01
3.04,2.9,3.92,3.06,3.36,4.14,1.15,4.45,1.55,4.59,6.05,4.05,4.99
3.06,2.92,3.99,3.06,3.4,4.19,1.16,4.5,1.59,4.64,0.0,4.16,5.1
3.08,2.95,3.96,3.06,3.46,4.14,1.16,4.5,1.6,4.64,0.0,4.19,5.01
3.04,2.94,4.01,3.08,3.45,4.16,1.15,4.5,1.51,4.59,0.0,4.21,5.1
3.06,2.94,4.03,3.1,3.4,4.11,1.16,4.5,1.61,4.59,0.0,4.26,5.18
3.04,2.96,3.99,3.06,3.41,4.11,1.15,4.47,1.58,4.64,0.0,4.26,5.07
3.08,2.91,3.99,3.05,3.42,4.14,1.16,4.5,1.61,4.64,0.0,4.24,5.05
3.1,2.9,4.01,3.08,3.45,4.21,1.17,4.53,1.63,4.66,0.0,4.26,5.1
3.1,2.95,4.01,3.1,3.45,4.24,1.19,4.53,1.59,4.66,0.0,4.21,5.01
3.11,2.97,3.99,3.08,3.42,4.19,1.19,4.5,1.59,4.69,0.0,4.16,4.93
3.08,2.95,4.05,3.08,3.42,4.16,1.19,4.53,1.6,4.64,0.0,4.19,4.99
3.08,2.95,3.99,3.08,3.5,4.14,1.19,4.53,1.58,4.64,0.0,4.16,5.01
3.06,2.95,4.01,3.08,3.42,4.19,1.17,4.47,1.58,4.66,0.0,4.21,4.99
3.06,2.99,3.99,3.05,3.45,4.16,1.17,4.5,1.61,4.64,0.0,4.24,5.1
3.04,2.99,4.05,3.1,3.42,4.19,1.19,4.56,1.61,4.69,0.0,4.24,5.1
3.05,2.91,3.99,3.06,3.36,4.07,1.17,4.45,1.56,4.56,5.97,4.14,5.01
3.03,2.91,3.94,3.03,3.41,4.14,1.17,4.45,1.6,4.56,6.05,4.14,5.01
3.04,2.91,3.94,3.05,3.41,4.07,1.16,4.45,1.6,4.64,0.0,4.19,5.1
3.05,2.94,3.94,2.97,3.38,4.1,1.14,4.45,1.59,4.64,6.18,4.14,5.05
3.03,2.91,3.94,3.05,3.41,4.21,1.16,4.45,1.59,4.61,6.18,4.16,5.05
3.08,2.94,3.94,3.08,3.4,4.11,1.16,4.45,1.56,4.59,6.14,4.1,5.07
3.06,2.89,3.96,3.05,3.38,4.16,1.17,4.47,1.55,4.56,6.14,4.05,5.01
3.04,2.91,3.92,3.05,3.36,4.11,1.16,4.45,1.56,4.59,6.14,3.96,4.99
2.99,2.91,3.94,3.06,3.4,4.11,1.16,4.45,1.58,4.56,5.85,4.11,5.01
3.05,2.95,3.99,3.14,3.5,4.21,1.17,4.5,1.5,4.66,0.0,4.21,5.01
3.08,2.94,3.92,3.15,3.45,4.24,1.19,4.5,1.5,4.64,0.0,4.21,4.93
3.06,2.94,3.99,3.11,3.41,4.19,1.19,4.5,1.5,4.66,0.0,4.21,5.01
3.11,2.96,4.01,3.14,3.47,4.19,1.17,4.53,1.54,4.61,0.0,4.24,4.95
3.06,2.9,3.94,3.08,3.41,4.1,1.15,4.4,1.5,4.59,6.22,4.14,4.99
3.03,2.91,3.9,3.03,3.47,4.14,1.14,4.43,1.52,4.61,6.22,4.16,5.05
3.04,2.91,3.9,3.05,3.38,4.11,1.15,4.4,1.54,4.53,6.18,4.16,5.07
3.08,2.89,3.94,3.08,3.42,4.14,1.15,4.43,1.55,4.59,6.22,4.14,5.05
3.04,2.9,3.94,3.05,3.4,4.11,1.14,4.43,1.54,4.59,6.14,4.11,5.07
3.05,2.9,3.96,3.03,3.42,4.1,1.16,4.5,1.56,4.59,6.22,4.16,4.95
3.06,2.9,3.92,3.05,3.41,4.11,1.14,4.45,1.5,4.59,6.28,4.16,5.05
3.06,2.91,3.94,3.1,3.45,4.1,1.14,4.4,1.54,4.59,6.22,4.07,5.07
3.06,2.92,3.88,3.08,3.4,4.1,1.11,4.47,1.55,4.61,6.1,4.03,5.01
3.05,2.91,3.92,3.05,3.41,4.07,1.14,4.47,1.55,4.5,6.14,4.07,5.07
3.11,2.85,3.94,3.06,3.4,4.14,1.14,4.45,1.55,4.56,6.14,4.1,5.07
3.06,2.91,3.9,3.05,3.33,4.19,1.14,4.43,1.52,4.56,6.14,4.07,5.01
3.01,2.94,3.9,3.03,3.46,4.16,1.14,4.43,1.52,4.59,6.05,4.1,5.1
2.99,2.88,3.88,3.08,3.41,4.14,1.14,4.43,1.52,4.59,6.1,4.05,5.05
2.99,2.91,3.92,3.06,3.41,4.14,1.14,4.43,1.55,4.61,6.1,4.07,5.07
3.03,2.94,3.92,3.1,3.42,4.16,1.15,4.43,1.49,4.56,6.05,4.07,5.07
3.06,2.94,3.9,3.06,3.45,4.14,1.14,4.4,1.51,4.61,6.18,4.05,4.99
3.06,2.9,3.9,3.08,3.41,4.19,1.16,4.43,1.54,4.59,6.1,4.05,5.07
3.05,2.89,3.94,3.05,3.41,4.16,1.14,4.45,1.51,4.59,6.18,4.11,5.05
2.97,2.92,3.92,3.06,3.41,4.14,1.14,4.43,1.51,4.5,6.22,4.1,5.05
3.04,2.9,3.9,3.11,3.4,4.14,1.15,4.45,1.51,4.56,6.18,4.16,5.1
3.1,2.9,3.94,3.1,3.46,4.21,1.16,4.5,1.54,4.66,0.0,4.26,5.2
3.04,2.94,3.99,3.06,3.4,4.16,1.15,4.47,1.52,4.66,0.0,4.21,5.07
3.11,3.01,4.01,3.08,3.38,4.26,1.13,4.5,1.5,4.66,0.0,4.24,5.2
3.13,2.97,4.01,3.06,3.5,4.21,1.13,4.47,1.49,4.72,0.0,4.26,5.18
3.08,2.96,3.94,3.04,3.42,4.21,1.13,4.5,1.54,4.66,0.0,4.26,5.14
3.05,2.89,4.01,3.06,3.45,4.21,1.13,4.53,1.55,4.72,0.0,4.24,5.24
3.06,2.91,4.01,3.03,3.46,4.14,1.13,4.5,1.52,4.69,0.0,4.24,5.2
3.05,2.92,3.99,3.06,3.45,4.21,1.11,4.5,1.52,4.69,0.0,4.26,5.14
3.06,2.94,3.99,3.06,3.4,4.14,1.14,4.43,1.5,4.72,0.0,4.24,5.24
3.05,2.91,4.01,3.1,3.38,4.26,1.14,4.5,1.51,4.61,0.0,4.21,5.2
3.08,2.95,4.01,3.08,3.45,4.21,1.14,4.47,1.39,4.64,0.0,4.3,5.18
3.11,2.99,4.03,3.13,3.42,4.16,1.14,4.45,1.54,4.72,0.0,4.28,5.18
3.03,2.97,4.03,3.08,3.45,4.24,1.14,4.5,1.56,4.72,0.0,4.28,5.14
3.11,2.95,4.05,3.1,3.5,4.26,1.16,4.47,1.55,4.66,0.0,4.26,5.2
3.17,2.97,3.99,3.08,3.46,4.24,1.15,4.45,1.58,4.69,0.0,4.21,5.3
3.11,2.92,4.01,3.13,3.4,4.26,1.15,4.5,1.55,4.69,0.0,4.26,5.24
3.15,2.97,4.03,3.13,3.54,4.24,1.14,4.5,1.54,4.75,0.0,4.28,5.3
3.14,2.95,4.01,3.1,3.45,4.26,1.15,4.53,1.59,4.72,0.01,4.24,5.26
3.13,2.99,4.03,3.08,3.45,4.24,1.16,4.53,1.56,4.69,0.01,4.26,5.3
3.14,2.92,4.01,3.08,3.46,4.24,1.16,4.47,1.56,4.72,0.0,4.24,5.26
3.08,2.91,3.94,3.03,3.47,4.21,1.13,4.47,1.52,4.61,4.75,4.19,5.18
3.05,2.92,3.96,3.06,3.42,4.16,1.14,4.4,1.46,4.64,4.69,4.19,5.18
