Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13
2.34,2.59,3.54,2.41,2.0,2.24,0.36,3.92,1.63,2.3,4.03,4.61,3.36
2.3,2.56,3.55,2.33,2.06,2.3,0.38,3.9,1.5,2.34,4.07,4.61,3.33
2.35,2.58,3.45,2.38,2.03,2.3,0.38,3.9,1.45,2.38,4.14,4.75,3.4
2.29,2.56,3.55,2.46,2.09,2.26,0.38,3.81,1.76,2.38,4.01,4.64,3.36
2.31,2.54,3.59,2.41,2.03,2.26,0.38,3.92,1.58,2.38,4.1,4.64,3.3
2.31,2.56,3.54,2.4,1.96,2.25,0.36,3.94,1.49,2.33,4.1,4.61,3.31
2.33,2.54,3.59,2.33,2.05,2.29,0.36,3.92,1.34,2.34,4.05,4.64,3.31
2.29,2.55,3.51,2.36,2.0,2.22,0.38,3.88,1.63,2.29,4.14,4.45,3.31
2.3,2.53,3.58,2.41,1.96,2.21,0.38,3.86,1.38,2.35,4.03,4.61,3.25
2.33,2.5,3.54,2.36,1.99,2.21,0.38,3.81,1.79,2.36,4.01,4.59,3.31
2.26,2.59,3.59,2.39,2.04,2.29,0.36,3.88,1.77,2.35,4.03,4.5,3.28
2.3,2.59,3.58,2.38,2.03,2.26,0.38,3.96,1.51,2.38,4.05,4.59,3.3
2.28,2.54,3.61,2.38,2.0,2.26,0.36,3.86,1.52,2.36,4.03,4.61,3.3
2.28,2.59,3.47,2.44,2.0,2.25,0.36,3.94,1.58,2.3,4.03,4.59,3.26
2.26,2.55,3.51,2.44,1.99,2.29,0.36,3.9,1.5,2.34,4.05,4.59,3.3
2.2,2.53,3.42,2.35,2.0,2.21,0.38,3.76,1.5,2.28,3.92,4.5,3.28
2.22,2.53,3.42,2.34,1.99,2.26,0.36,3.67,1.5,2.3,3.92,4.45,3.2
2.19,2.5,3.41,2.26,1.94,2.21,0.36,3.76,1.36,2.31,3.96,4.47,3.26
2.24,2.51,3.45,2.34,1.98,2.24,0.36,3.8,1.49,2.25,3.92,4.45,3.24
2.3,2.54,3.45,2.38,1.96,2.2,0.38,3.72,1.42,2.29,3.84,4.43,3.15
2.19,2.47,3.38,2.33,2.0,2.2,0.36,3.67,1.5,2.28,3.86,4.38,3.19
2.16,2.49,3.47,2.33,2.05,2.15,0.38,3.74,1.39,2.26,3.96,4.3,3.26
2.22,2.49,3.4,2.3,1.96,2.21,0.38,3.63,1.27,2.3,3.8,4.32,3.17
2.2,2.55,3.4,2.35,1.99,2.2,0.38,3.74,1.29,2.3,3.88,4.4,3.25
2.13,2.5,3.42,2.31,1.98,2.17,0.38,3.64,1.34,2.31,3.84,4.32,3.2
2.26,2.54,3.41,2.35,2.01,2.19,0.36,3.72,1.29,2.3,3.92,4.5,3.17
2.21,2.49,3.4,2.33,1.98,2.2,0.38,3.74,1.49,2.34,3.76,4.28,3.15
2.24,2.55,3.45,2.34,2.0,2.21,0.36,3.74,1.5,2.28,3.94,4.38,3.21
2.25,2.47,3.4,2.3,1.96,2.2,0.36,3.26,1.27,2.17,3.88,4.32,3.19
2.22,2.49,3.42,2.35,1.99,2.24,0.36,3.7,1.41,2.25,3.88,4.4,3.26
2.2,2.46,3.38,2.3,1.94,2.16,0.36,3.64,1.19,2.21,3.78,4.32,3.19
2.13,2.4,3.2,2.15,1.92,2.09,0.36,3.51,1.05,2.17,3.67,4.14,3.05
2.19,2.44,3.3,2.33,1.91,2.17,0.36,3.59,1.39,2.21,3.74,4.26,3.13
2.2,2.44,3.35,2.33,1.91,2.19,0.36,3.67,1.48,2.2,3.8,4.28,3.11
2.3,2.5,3.41,2.33,1.96,2.2,0.38,3.7,1.49,2.26,3.86,4.3,3.24
2.19,2.41,3.3,2.36,1.99,2.19,0.36,3.59,1.34,2.16,3.78,4.26,3.14
2.14,2.41,3.19,2.17,1.84,2.15,0.35,3.51,1.38,2.2,3.64,4.05,3.05
2.21,2.49,3.36,2.31,1.95,2.24,0.36,3.74,1.36,2.22,3.81,4.32,3.2
2.26,2.51,3.36,2.3,1.96,2.16,0.36,3.64,1.34,2.19,3.76,4.28,3.15
2.05,2.31,3.1,2.16,1.83,2.0,0.35,3.38,1.36,2.09,3.5,3.94,2.95
2.19,2.4,3.38,2.3,1.94,2.15,0.38,3.72,1.34,2.22,3.8,4.35,3.1
2.13,2.39,3.19,2.22,1.89,2.11,0.36,3.51,1.41,2.17,3.66,4.19,3.1
2.24,2.5,3.4,2.33,2.0,2.22,0.38,3.7,1.49,2.25,3.88,4.4,3.28
2.19,2.5,3.4,2.31,1.98,2.2,0.38,3.64,1.19,2.19,3.78,4.47,3.25
2.26,2.51,3.4,2.31,1.96,2.22,0.38,3.78,1.1,2.26,3.9,4.45,3.24
2.26,2.5,3.45,2.36,2.0,2.22,0.38,3.8,1.64,2.31,3.94,4.47,3.24
2.31,2.54,3.38,2.42,1.91,2.26,0.36,3.76,1.38,2.33,4.01,4.53,3.31
2.3,2.54,3.47,2.35,2.0,2.19,0.36,3.84,1.44,2.29,4.03,4.59,3.33
2.3,2.53,3.47,2.41,1.96,2.24,0.36,3.94,1.41,2.3,3.99,4.56,3.31
2.26,2.53,3.5,2.41,1.96,2.24,0.36,3.88,1.34,2.3,4.1,4.72,3.35
2.38,2.54,3.54,2.36,1.98,2.25,0.36,3.94,1.48,2.22,4.07,4.66,3.38
2.33,2.6,3.54,2.26,2.03,2.26,0.36,3.88,1.36,2.22,4.1,4.64,3.36
2.28,2.53,3.51,2.35,2.0,2.2,0.38,3.81,1.19,2.26,3.99,4.72,3.35
2.34,2.46,3.46,2.29,2.0,2.2,0.38,3.86,1.34,2.25,4.01,4.64,3.35
2.36,2.54,3.45,2.34,1.96,2.16,0.36,3.81,1.31,2.26,3.96,4.45,3.3
2.31,2.53,3.42,2.29,2.0,2.19,0.36,3.84,1.27,2.25,3.9,4.53,3.21
2.26,2.5,3.42,2.3,1.96,2.19,0.36,3.78,1.29,2.22,3.94,4.43,3.19
2.26,2.49,3.42,2.33,1.94,2.19,0.35,3.78,1.42,2.25,3.92,4.47,3.26
2.29,2.5,3.45,2.24,1.94,2.17,0.36,3.72,1.38,2.25,3.92,4.45,3.24
2.26,2.47,3.41,2.21,1.95,2.15,0.36,3.8,1.31,2.22,3.9,4.38,3.28
2.26,2.49,3.35,2.22,1.94,2.17,0.36,3.72,1.39,2.16,3.96,4.43,3.24
2.24,2.45,3.35,2.24,1.92,2.11,0.35,3.7,1.11,2.09,3.81,4.3,3.17
2.3,2.42,3.3,2.26,1.88,2.11,0.36,3.66,1.16,2.36,3.84,4.11,3.19
2.19,2.47,3.31,2.17,1.89,2.15,0.35,3.72,1.42,2.47,3.88,4.4,3.19
2.29,2.49,3.33,2.24,1.94,2.17,0.36,3.64,1.51,2.41,3.74,4.26,3.15
2.26,2.46,3.31,2.26,1.98,2.1,0.36,3.67,1.51,2.42,3.8,4.11,3.2
2.2,2.41,3.26,2.21,1.92,2.15,0.35,3.59,1.36,2.4,3.78,4.19,3.19
2.21,2.36,3.28,2.25,1.99,2.14,0.38,3.64,1.41,2.44,3.78,4.24,3.2
2.15,2.42,3.26,2.24,1.94,2.17,0.36,3.58,1.34,2.4,3.8,4.21,3.17
2.22,2.42,3.36,2.24,1.91,2.17,0.36,3.59,1.46,2.47,3.8,4.28,3.26
2.21,2.45,3.38,2.24,1.94,2.17,0.36,3.7,1.08,2.5,3.81,4.38,3.19
2.2,2.42,3.3,2.3,1.89,2.11,0.35,3.7,1.38,2.46,3.81,4.3,3.19
2.28,2.47,3.33,2.25,1.89,2.13,0.36,3.67,1.17,2.36,3.81,4.19,3.17
2.22,2.44,3.35,2.2,1.89,2.14,0.36,3.61,1.24,2.47,3.8,4.3,3.14
2.26,2.46,3.26,2.26,1.9,2.13,0.36,3.67,1.27,2.44,3.78,4.24,3.08
2.3,2.41,3.31,2.17,1.84,2.11,0.38,3.66,1.31,2.45,3.81,4.28,3.14
2.26,2.45,3.31,2.24,1.92,2.16,0.35,3.63,1.55,2.46,3.81,4.3,3.13
2.24,2.42,3.31,2.22,1.89,2.15,0.35,3.63,1.38,2.5,3.76,4.24,3.19
2.14,2.35,3.38,2.21,1.89,2.09,0.35,3.63,1.45,2.42,3.78,4.19,3.13
2.3,2.34,3.28,2.2,1.89,2.1,0.35,3.64,1.51,2.39,3.74,4.24,3.15
2.21,2.41,3.24,2.14,1.94,2.09,0.36,3.61,1.51,2.42,3.76,4.14,3.05
2.17,2.4,3.24,2.19,1.88,2.06,0.38,3.51,1.08,2.4,3.66,4.16,3.06
2.13,2.39,3.2,2.22,1.88,2.08,0.35,3.59,1.3,2.46,3.61,4.24,3.08
2.21,2.39,3.3,2.22,1.85,2.05,0.38,3.64,1.19,2.41,3.72,4.26,3.06
2.19,2.39,3.21,2.16,1.85,2.06,0.36,3.55,1.33,2.36,3.7,4.16,3.03
2.19,2.4,3.25,2.21,1.86,2.06,0.38,3.54,1.24,2.39,3.7,4.19,3.1
2.16,2.4,3.21,2.09,1.91,2.08,0.35,3.59,1.1,2.4,3.7,4.14,3.08
2.21,2.4,3.25,2.24,1.84,2.06,0.36,3.5,1.67,2.38,3.67,4.16,3.06
2.26,2.4,3.28,2.22,1.9,2.06,0.36,3.63,1.09,2.45,3.72,4.26,3.04
2.29,2.41,3.28,2.21,1.91,2.14,0.36,3.63,0.85,2.41,3.76,4.26,3.1
2.26,2.49,3.35,2.24,1.91,2.05,0.35,3.67,0.69,2.44,3.88,4.38,3.19
2.21,2.41,3.31,2.21,1.88,2.11,0.35,3.61,1.2,2.36,3.81,4.32,3.13
2.19,2.41,3.24,2.2,1.89,2.1,0.36,3.64,1.42,2.41,3.78,4.24,3.1
2.19,2.5,3.38,2.22,1.91,2.15,0.36,3.81,0.0,2.45,3.86,4.35,3.2
2.21,2.41,3.3,2.25,1.86,2.09,0.35,3.63,1.21,2.4,3.78,4.26,3.19
2.26,2.41,3.28,2.2,1.88,2.09,0.35,3.72,1.23,2.41,3.67,4.19,3.14
2.24,2.4,3.19,2.11,1.9,2.13,0.36,3.58,1.13,2.41,3.72,4.26,3.13
2.25,2.42,3.33,2.19,1.88,2.1,0.36,3.66,1.23,2.45,3.78,4.19,3.08
2.21,2.41,3.31,2.14,1.91,2.1,0.36,3.61,1.13,2.36,3.74,4.21,3.1
2.17,2.44,3.24,2.25,1.85,2.1,0.36,3.67,0.77,2.39,3.72,4.28,3.13
2.19,2.41,3.28,2.24,1.81,2.09,0.35,3.64,0.79,2.41,3.74,4.24,3.11
2.28,2.47,3.35,2.24,1.91,2.08,0.35,3.64,0.6,2.4,3.84,4.24,3.11
2.21,2.45,3.35,2.21,1.88,2.16,0.35,3.7,0.01,2.45,3.88,4.3,3.17
2.2,2.45,3.33,2.21,1.88,2.11,0.36,3.64,0.0,2.41,3.72,4.24,3.17
2.31,2.4,3.35,2.21,1.92,2.09,0.36,3.78,0.0,2.42,3.86,4.35,3.14
2.22,2.41,3.36,2.2,1.91,2.11,0.38,3.64,0.0,2.41,3.76,4.3,3.06
2.26,2.44,3.35,2.22,1.89,2.13,0.36,3.64,0.0,2.45,3.92,4.43,3.21
2.28,2.5,3.35,2.24,1.91,2.14,0.36,3.78,0.0,2.45,3.86,4.38,3.14
2.3,2.46,3.41,2.22,1.9,2.15,0.35,3.76,0.01,2.49,3.9,4.35,3.19
2.26,2.44,3.4,2.2,1.92,2.13,0.36,3.78,0.0,2.42,3.86,4.32,3.14
2.19,2.4,3.36,2.21,1.9,2.11,0.36,3.74,0.0,2.4,3.88,4.3,3.2
2.26,2.46,3.36,2.2,1.92,2.11,0.35,3.74,0.0,2.45,3.86,4.35,3.19
2.25,2.46,3.41,2.31,1.9,2.14,0.35,3.74,0.0,2.42,3.81,4.32,3.19
2.22,2.41,3.3,2.19,1.89,2.15,0.35,3.58,0.01,2.41,3.74,4.24,3.1
2.26,2.46,3.33,2.19,1.88,2.11,0.35,3.66,0.0,2.41,3.84,4.24,3.11
2.25,2.41,3.35,2.22,1.86,2.13,0.36,3.61,0.0,2.41,3.7,4.24,3.14
2.21,2.42,3.33,2.21,1.9,2.15,0.35,3.7,0.0,2.41,3.84,4.19,3.06
2.26,2.47,3.4,2.25,1.9,2.14,0.35,3.7,0.0,2.46,3.84,4.4,3.19
2.3,2.44,3.31,2.15,1.91,2.15,0.36,3.74,0.01,2.42,3.88,4.43,3.15
2.3,2.42,3.31,2.24,1.89,2.13,0.36,3.64,0.0,2.42,3.96,4.4,3.14
2.26,2.49,3.4,2.19,1.89,2.14,0.36,3.66,0.0,2.47,3.88,4.35,3.19
2.26,2.49,3.35,2.21,1.94,2.14,0.35,3.72,0.0,2.45,3.92,4.4,3.17
2.3,2.5,3.4,2.21,1.92,2.11,0.35,3.74,0.0,2.47,3.9,4.45,3.2
2.22,2.5,3.38,2.26,1.88,2.21,0.38,3.74,0.0,2.45,3.9,4.43,3.2
2.3,2.51,3.4,2.24,1.89,2.15,0.35,3.7,0.0,2.49,3.76,4.28,3.19
2.26,2.54,3.47,2.25,1.89,2.16,0.35,3.74,0.0,2.45,3.9,4.4,3.19
2.22,2.5,3.36,2.28,1.89,2.17,0.36,3.81,0.0,2.51,3.92,4.43,3.26
2.26,2.53,3.33,2.26,1.88,2.2,0.36,3.66,0.0,2.45,3.88,4.43,3.15
2.22,2.47,3.42,2.22,1.9,2.17,0.36,3.74,0.0,2.42,3.96,4.43,3.19
2.26,2.49,3.42,2.29,1.89,2.16,0.36,3.78,0.0,2.45,3.92,4.43,3.2
2.29,2.54,3.45,2.14,1.95,2.15,0.35,3.76,0.01,2.45,3.88,4.53,3.14
2.22,2.5,3.42,2.24,1.92,2.15,0.38,3.8,0.0,2.42,3.88,4.45,3.19
2.26,2.55,3.35,2.24,1.91,2.15,0.35,3.74,0.0,2.4,3.88,4.35,3.19
2.28,2.54,3.4,2.21,1.89,2.09,0.36,3.74,0.0,2.46,3.88,4.4,3.2
2.21,2.5,3.38,2.21,1.91,2.13,0.36,3.72,0.0,2.42,3.88,4.45,3.17
2.28,2.53,3.38,2.25,1.9,2.15,0.35,3.72,0.0,2.42,3.9,4.47,3.24
2.25,2.49,3.46,2.21,1.94,2.16,0.35,3.74,0.0,2.45,3.92,4.43,3.21
2.25,2.55,3.33,2.29,1.89,2.15,0.35,3.84,0.01,2.5,3.81,4.32,3.15
2.25,2.51,3.46,2.31,1.91,2.11,0.38,3.74,0.0,2.41,3.92,4.45,3.2
2.26,2.5,3.45,2.26,1.9,2.15,0.35,3.76,0.0,2.42,3.9,4.4,3.25
2.24,2.49,3.41,2.19,1.96,2.15,0.36,3.78,0.0,2.5,3.92,4.43,3.21
2.22,2.5,3.36,2.21,1.88,2.1,0.36,3.76,0.0,2.42,3.92,4.45,3.19
2.25,2.5,3.41,2.25,1.89,2.19,0.36,3.8,0.0,2.44,3.99,4.43,3.19
2.24,2.47,3.4,2.16,1.9,2.17,0.36,3.74,0.0,2.44,3.99,4.38,3.21
2.24,2.45,3.4,2.2,1.9,2.14,0.38,3.72,0.01,2.41,3.9,4.43,3.19
2.25,2.5,3.5,2.3,1.85,2.14,0.38,3.78,0.01,2.45,3.88,4.38,3.15
2.15,2.47,3.4,2.21,1.9,2.16,0.36,3.76,0.0,2.46,3.81,4.3,3.13
2.22,2.53,3.35,2.26,1.85,2.14,0.36,3.74,0.0,2.44,3.9,4.4,3.2
2.2,2.5,3.45,2.25,1.89,2.14,0.36,3.78,0.0,2.46,3.9,4.45,3.2
2.24,2.5,3.45,2.19,1.9,2.11,0.36,3.8,0.0,2.44,4.01,4.43,3.19
2.3,2.54,3.46,2.25,1.9,2.15,0.35,3.78,0.0,2.41,3.94,4.38,3.14
2.34,2.5,3.4,2.21,1.92,2.14,0.36,3.78,0.01,2.44,3.88,4.35,3.19
2.26,2.53,3.41,2.17,1.91,2.15,0.35,3.74,0.0,2.42,3.86,4.35,3.2
2.24,2.49,3.38,2.21,1.89,2.14,0.38,3.67,0.0,2.44,3.96,4.45,3.21
2.25,2.42,3.31,2.19,1.85,2.15,0.36,3.67,0.0,2.41,3.9,4.32,3.11
