Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13
3.9,3.64,4.72,4.11,3.74,6.31,0.52,4.89,3.88,5.93,0.0,6.74,6.22
3.86,3.64,4.72,4.11,3.8,6.31,0.54,4.84,3.9,6.05,0.0,6.59,6.1
3.81,3.59,4.75,3.96,3.76,6.18,0.52,4.84,3.88,6.01,0.0,6.69,6.05
3.9,3.7,4.72,4.07,3.8,6.22,0.54,4.78,3.92,5.97,0.0,6.59,6.1
3.84,3.66,4.72,4.1,3.81,6.36,0.52,4.84,3.9,6.01,0.0,6.69,6.14
3.88,3.67,4.72,4.11,3.9,6.18,0.55,4.84,3.88,5.97,0.0,6.59,6.1
3.92,3.74,4.69,4.1,3.86,6.28,0.52,4.84,3.88,5.93,0.0,6.59,6.05
3.86,3.7,4.75,4.1,3.94,6.14,0.54,4.75,3.84,5.97,0.0,6.64,6.1
3.92,3.74,4.75,4.14,4.03,6.36,0.52,4.86,3.88,5.93,0.0,6.64,6.1
3.81,3.66,4.72,4.11,4.01,6.22,0.54,4.84,3.84,5.85,0.0,6.59,6.1
3.9,3.66,4.75,4.14,3.92,6.22,0.54,4.86,3.88,5.97,0.0,6.64,6.18
3.88,3.7,4.75,4.11,4.01,6.22,0.55,4.89,3.9,5.97,0.0,6.64,6.1
3.86,3.67,4.72,4.14,4.01,6.14,0.54,4.78,3.88,5.97,0.0,6.64,6.1
3.86,3.7,4.75,4.11,4.03,6.22,0.52,4.8,3.9,6.01,0.0,6.69,6.1
3.86,3.63,4.8,4.07,4.1,6.28,0.52,4.93,3.9,5.97,0.0,6.64,6.1
3.84,3.74,4.75,4.14,4.07,6.28,0.51,4.89,3.9,5.97,0.0,6.64,6.14
3.88,3.72,4.78,4.14,4.11,6.22,0.55,4.86,3.88,6.01,0.0,6.59,6.05
3.92,3.72,4.72,4.11,4.07,6.28,0.52,4.8,3.9,5.93,0.0,6.64,6.18
3.88,3.7,4.8,4.05,4.11,6.28,0.52,4.86,3.92,5.97,0.0,6.69,6.1
3.88,3.7,4.75,4.05,4.07,6.22,0.54,4.89,3.88,5.93,0.0,6.54,6.05
3.86,3.67,4.8,4.1,4.05,6.18,0.55,4.8,3.86,5.97,0.0,6.64,6.1
3.86,3.7,4.75,4.1,4.1,6.28,0.52,4.86,3.94,6.01,0.0,6.5,5.93
3.88,3.7,4.78,4.07,4.14,6.28,0.52,4.86,3.9,5.93,0.0,6.64,6.1
3.9,3.72,4.78,4.16,4.16,6.22,0.55,4.89,3.94,6.01,0.0,6.59,6.05
3.86,3.72,4.75,4.1,4.11,6.31,0.52,4.86,3.88,5.89,0.0,6.59,6.05
3.9,3.74,4.69,4.16,4.11,6.22,0.54,4.84,3.84,5.89,0.0,6.54,6.05
3.84,3.7,4.75,4.1,4.07,6.31,0.54,4.84,3.88,5.93,0.0,6.59,6.05
3.92,3.74,4.69,4.19,4.03,6.22,0.55,4.86,3.86,6.01,0.0,6.59,6.05
3.86,3.74,4.75,4.11,4.07,6.28,0.52,4.86,3.86,5.89,0.0,6.59,6.01
3.9,3.76,4.75,4.14,4.11,6.28,0.51,4.84,3.88,6.05,0.0,6.59,6.05
3.88,3.72,4.72,4.14,4.07,6.22,0.55,4.89,3.88,5.93,0.0,6.59,6.05
3.94,3.76,4.69,4.14,4.11,6.28,0.52,4.84,3.84,5.97,0.0,6.5,6.01
3.88,3.74,4.75,4.16,4.1,6.18,0.52,4.86,3.9,6.01,0.0,6.64,6.1
3.88,3.76,4.72,4.16,4.16,6.31,0.54,4.86,3.88,5.97,0.0,6.54,6.14
3.92,3.72,4.75,4.14,4.11,6.1,0.54,4.93,3.88,5.93,0.0,6.59,6.05
3.92,3.78,4.72,4.1,4.1,6.22,0.54,4.86,3.86,5.93,0.0,6.69,5.97
3.88,3.74,4.75,4.16,4.07,5.97,0.52,4.93,3.9,6.01,0.0,6.64,6.05
3.9,3.74,4.78,4.07,4.14,6.22,0.55,4.86,3.88,5.97,0.0,6.59,6.1
3.86,3.74,4.78,4.14,4.14,6.28,0.52,4.93,3.84,5.89,0.0,6.64,6.05
3.9,3.72,4.78,4.16,4.19,6.31,0.52,4.86,3.88,5.97,0.0,6.64,6.1
3.88,3.74,4.72,4.16,4.11,6.28,0.52,4.93,3.9,5.97,0.0,6.69,6.05
3.88,3.74,4.69,4.14,4.1,6.22,0.54,4.84,3.88,5.97,0.0,6.64,6.01
3.9,3.78,4.64,4.16,4.11,6.22,0.54,4.78,3.9,5.97,0.0,6.64,6.18
3.96,3.76,4.75,4.16,4.16,6.28,0.51,4.86,3.88,5.93,0.0,6.69,6.14
3.92,3.76,4.72,4.1,4.1,6.31,0.54,4.89,3.9,5.97,0.0,6.64,6.1
3.92,3.84,4.84,4.19,4.19,6.28,0.52,4.93,3.88,6.01,0.0,6.59,6.1
3.9,3.78,4.78,4.16,4.19,6.22,0.55,4.99,3.88,5.97,0.0,6.59,6.1
3.86,3.78,4.78,4.19,4.19,6.31,0.54,4.93,3.9,5.97,0.0,6.54,6.14
3.92,3.76,4.78,4.14,4.19,6.31,0.52,4.93,3.92,6.01,0.0,6.69,5.97
3.94,3.81,4.69,4.19,4.19,6.28,0.52,4.95,3.92,6.05,0.0,6.59,6.1
3.92,3.8,4.8,4.14,4.19,6.18,0.52,4.93,3.92,5.97,0.0,6.64,6.1
3.96,3.81,4.78,4.19,4.16,6.31,0.54,4.89,3.9,5.93,0.0,6.74,6.14
3.92,3.8,4.78,4.16,4.11,6.28,0.52,4.89,3.92,5.97,0.0,6.64,6.1
3.92,3.8,4.84,4.11,4.19,6.22,0.54,4.93,3.86,6.05,0.0,6.59,6.1
3.9,3.78,4.75,4.14,4.14,6.22,0.55,4.93,3.92,5.97,0.0,6.64,6.1
3.9,3.8,4.78,4.16,4.16,6.31,0.54,4.89,3.92,5.97,0.0,6.64,6.14
3.92,3.8,4.78,4.16,4.16,6.36,0.52,4.93,3.92,6.01,0.0,6.64,6.05
3.92,3.74,4.89,4.16,4.16,6.31,0.54,4.89,3.9,5.97,0.0,6.59,6.1
3.94,3.8,4.8,4.14,4.21,6.22,0.54,4.84,3.88,5.89,0.0,6.64,6.05
3.94,3.81,4.78,4.21,4.21,6.31,0.54,4.89,3.92,5.97,0.0,6.59,6.1
3.96,3.81,4.8,4.11,4.11,6.31,0.54,4.95,3.94,6.01,0.0,6.69,6.1
3.96,3.81,4.8,4.19,4.16,6.36,0.52,4.95,3.86,5.93,0.0,6.69,6.14
4.01,3.86,4.75,4.21,4.21,6.31,0.52,4.93,3.92,5.97,0.0,6.59,6.1
3.96,3.81,4.78,4.16,4.14,6.18,0.52,4.84,3.9,5.93,0.0,6.64,6.1
3.94,3.86,4.8,4.14,4.21,6.22,0.54,4.93,3.92,5.93,0.0,6.64,6.01
3.99,3.84,4.8,4.19,4.24,6.28,0.52,4.89,3.92,5.97,0.0,6.64,6.14
4.03,3.9,4.8,4.16,4.21,6.31,0.52,4.93,3.9,5.93,0.0,6.64,6.14
3.8,3.74,4.84,4.21,4.24,6.36,0.52,4.93,3.88,5.97,0.0,6.64,6.1
4.03,3.88,4.84,4.19,4.28,6.28,0.52,4.89,3.96,6.1,0.0,6.69,6.14
4.03,3.88,4.75,4.16,4.24,6.28,0.52,4.89,3.9,5.97,0.0,6.64,6.05
3.92,3.88,4.78,4.19,4.24,6.36,0.52,4.93,3.92,5.93,0.0,6.64,6.05
4.03,3.84,4.75,4.19,4.24,6.28,0.52,4.89,3.92,5.93,0.0,6.69,6.14
3.99,3.84,4.8,4.19,4.21,6.28,0.52,4.95,3.96,6.01,0.0,6.59,6.1
3.99,3.9,4.78,4.16,4.19,6.28,0.52,4.89,3.9,5.97,0.0,6.69,6.14
3.94,3.84,4.78,4.19,4.24,6.31,0.52,4.84,3.94,5.93,0.0,6.64,6.1
3.99,3.8,4.8,4.11,4.21,6.36,0.52,4.95,3.9,5.93,0.0,6.64,6.05
4.01,3.86,4.8,4.19,4.26,6.28,0.51,4.89,3.92,6.01,0.0,6.59,6.05
4.01,3.88,4.84,4.19,4.26,6.28,0.52,4.89,3.9,5.97,0.0,6.64,6.1
4.01,3.86,4.84,4.16,4.26,6.36,0.52,4.95,3.94,5.97,0.0,6.59,6.05
4.07,3.88,4.8,4.19,4.26,6.31,0.54,4.89,3.92,6.01,0.0,6.64,6.1
4.03,3.84,4.8,4.21,4.28,6.28,0.55,4.95,3.94,5.97,0.0,6.64,6.05
4.03,3.84,4.86,4.21,4.3,6.22,0.54,4.84,3.9,5.97,0.0,6.69,6.14
4.03,3.88,4.84,4.19,4.28,6.31,0.54,4.95,3.96,5.85,0.0,6.64,6.05
4.05,3.86,4.84,4.26,4.28,6.36,0.52,4.89,3.92,6.01,0.0,6.64,6.14
4.05,3.9,4.84,4.16,4.28,6.31,0.54,4.89,3.94,6.05,0.0,6.59,6.1
4.03,3.86,4.93,4.24,4.35,6.36,0.52,4.93,3.92,5.97,0.0,6.64,6.1
4.07,3.92,4.89,4.28,4.38,6.4,0.54,4.95,3.96,6.1,0.0,6.64,6.18
4.11,3.88,4.93,4.21,4.32,6.36,0.52,4.95,3.92,5.97,0.0,6.69,6.1
4.11,3.92,4.89,4.26,4.32,6.36,0.52,5.01,3.96,6.05,0.0,6.74,6.1
4.07,3.9,4.89,4.28,4.32,6.36,0.51,4.95,3.94,6.01,0.0,6.64,6.14
4.07,3.9,4.89,4.28,4.32,6.31,0.54,4.93,3.96,5.93,0.0,6.69,6.1
4.11,3.94,4.93,4.28,4.35,6.45,0.52,4.99,3.94,5.97,0.0,6.74,6.1
4.1,3.94,4.86,4.28,4.3,6.31,0.54,5.01,3.99,6.05,0.0,6.74,6.14
4.1,3.9,4.86,4.28,4.35,6.45,0.52,5.01,3.92,5.97,0.0,6.69,6.1
4.07,3.92,4.89,4.28,4.35,6.36,0.52,4.95,3.92,6.05,0.0,6.64,6.14
4.11,3.88,4.95,4.21,4.28,6.36,0.52,4.95,3.94,6.01,0.0,6.79,6.14
4.03,3.88,4.86,4.26,4.32,6.36,0.52,5.01,3.92,6.05,0.0,6.69,6.14
4.1,3.92,4.86,4.26,4.28,6.45,0.52,5.01,3.94,6.05,0.0,6.79,6.18
4.07,3.9,4.93,4.26,4.32,6.4,0.54,5.01,3.99,6.05,0.0,6.84,6.22
4.05,3.86,4.84,4.24,4.32,6.36,0.52,4.99,3.92,6.01,0.0,6.79,6.14
4.11,3.94,4.86,4.26,4.32,6.4,0.54,4.95,3.94,6.05,0.0,6.79,6.14
4.07,3.9,4.86,4.26,4.3,6.36,0.52,4.95,3.92,6.05,0.0,6.79,6.14
4.03,3.86,4.86,4.21,4.32,6.36,0.55,4.99,3.94,6.05,0.0,6.74,6.05
4.07,3.88,4.86,4.24,4.3,6.36,0.52,4.95,3.94,6.01,0.0,6.74,6.14
4.1,3.9,4.8,4.19,4.28,6.28,0.52,4.84,3.86,6.05,0.0,6.74,6.1
4.07,3.92,4.86,4.21,4.28,6.05,0.54,4.93,3.92,6.01,0.0,6.5,5.55
4.03,3.88,4.89,4.26,4.32,6.36,0.52,4.95,3.94,6.05,0.0,6.79,6.18
4.11,3.9,4.89,4.26,4.3,6.36,0.52,4.99,3.94,6.01,0.0,6.79,6.18
4.11,3.92,4.93,4.19,4.28,6.36,0.52,4.95,3.96,6.05,0.0,6.79,6.18
4.1,3.9,4.89,4.26,4.32,6.31,0.52,4.99,3.94,6.01,0.0,6.74,6.14
4.1,3.88,4.89,4.24,4.4,6.4,0.55,4.99,3.9,5.97,0.0,6.79,6.18
4.1,3.74,4.78,4.1,4.32,5.93,0.54,4.86,3.76,5.93,0.0,6.79,6.05
4.1,3.94,4.93,4.19,4.4,6.5,0.54,4.99,3.99,6.1,0.0,6.84,6.28
4.14,3.84,4.89,4.26,4.38,6.36,0.52,5.01,3.99,6.05,0.0,6.94,6.22
4.11,3.86,4.84,4.24,4.38,6.4,0.54,4.95,3.99,6.05,0.0,6.84,6.18
4.03,3.81,4.93,4.26,4.38,6.45,0.52,4.93,3.94,6.05,0.0,6.89,6.18
4.05,3.84,4.93,4.21,4.4,6.36,0.52,4.93,3.96,6.1,0.0,6.89,6.28
4.07,3.86,4.89,4.21,4.38,6.45,0.52,4.95,3.96,6.05,0.0,6.31,6.14
4.16,3.9,4.93,4.14,4.38,6.4,0.54,4.99,3.99,6.05,0.0,6.89,6.28
4.16,3.86,4.89,4.21,4.38,6.4,0.54,4.99,3.96,6.1,0.0,6.84,6.22
4.14,3.92,4.95,4.24,4.38,6.45,0.52,4.99,3.96,6.05,0.0,6.79,6.18
4.1,3.92,4.86,4.21,4.38,6.4,0.54,5.05,4.01,6.01,0.0,6.69,6.1
4.19,3.99,4.89,4.21,4.4,6.4,0.54,4.78,3.94,6.05,0.0,6.84,6.14
3.92,3.92,4.86,4.16,4.28,6.31,0.54,4.95,3.96,6.05,0.0,6.74,6.14
4.11,3.9,4.89,4.21,4.3,6.36,0.52,4.93,3.99,6.01,0.0,6.79,6.14
4.11,3.9,4.89,4.19,4.35,6.36,0.52,5.01,3.94,6.01,0.0,6.84,6.14
4.11,3.92,4.86,4.21,4.4,6.4,0.54,4.95,3.96,6.05,0.0,6.74,6.14
4.11,3.92,4.86,4.16,4.35,6.36,0.52,4.95,3.99,6.1,0.0,6.79,6.14
4.11,3.92,4.89,4.21,4.3,6.4,0.54,5.01,4.01,6.05,0.0,6.84,6.18
4.14,3.86,4.86,4.14,4.32,6.4,0.54,4.95,3.99,6.05,0.0,6.69,6.14
4.11,3.94,4.99,4.1,3.99,6.28,0.52,4.95,3.96,6.1,0.0,6.74,6.14
4.1,3.88,4.93,4.1,4.35,6.4,0.54,4.89,3.99,6.05,0.0,6.74,6.14
4.1,3.9,4.89,4.1,4.3,6.31,0.54,4.95,3.99,5.97,0.0,6.74,6.14
4.14,3.94,4.86,4.14,4.32,6.36,0.52,4.99,3.99,6.1,0.0,6.69,6.05
4.1,3.9,4.93,4.11,4.32,6.4,0.54,5.01,3.92,6.01,0.0,6.79,6.14
4.11,3.94,4.93,4.14,4.32,6.31,0.54,4.99,3.96,6.01,0.0,6.69,6.14
4.11,3.9,4.89,4.11,4.35,6.22,0.55,4.89,3.99,6.01,0.0,6.74,6.14
4.19,3.94,4.89,4.14,4.35,6.36,0.52,4.95,3.96,6.1,0.0,6.69,6.05
4.14,3.9,4.93,4.19,4.32,6.36,0.52,4.93,3.96,6.01,0.0,6.79,6.14
4.07,3.94,4.89,4.24,4.35,6.36,0.52,4.93,3.96,6.05,0.0,6.84,6.18
4.11,3.92,4.89,4.16,4.3,6.31,0.54,5.05,3.99,6.1,0.0,6.79,6.14
4.1,3.92,4.93,4.19,4.35,6.36,0.52,4.99,3.99,6.01,0.0,6.79,6.18
4.14,3.92,4.89,4.16,4.38,6.36,0.52,5.01,3.96,6.01,0.0,6.79,6.18
4.1,3.94,4.78,3.88,4.24,6.31,0.54,4.99,4.01,6.01,0.0,6.74,6.1
4.11,3.92,4.93,4.21,4.35,6.36,0.52,4.93,3.92,5.93,0.0,6.79,6.14
4.07,3.86,4.95,4.19,4.32,6.36,0.52,4.99,4.03,6.1,0.0,6.36,6.01
4.11,3.92,4.89,4.19,4.28,6.4,0.54,5.01,4.01,6.01,0.0,6.79,6.14
4.1,3.92,4.95,4.21,4.4,6.45,0.52,4.99,3.99,5.93,0.0,6.79,6.18
4.14,3.92,4.93,4.24,4.3,6.31,0.54,4.99,4.03,5.97,0.0,6.79,6.14
4.11,3.92,4.93,4.19,4.35,6.4,0.54,4.99,3.96,6.1,0.0,6.79,6.14
4.19,3.94,4.86,4.19,4.3,6.28,0.52,4.93,3.94,5.97,0.0,6.74,6.14
4.14,3.92,4.86,4.14,4.38,6.31,0.54,4.95,3.99,6.01,0.0,6.79,6.22
4.11,3.92,4.89,4.19,4.32,6.36,0.52,4.95,3.96,6.05,0.0,6.69,6.14
4.14,3.94,4.86,4.19,4.3,6.36,0.52,4.95,3.96,6.01,0.0,6.74,6.1
4.16,3.9,4.93,4.19,4.3,6.36,0.52,4.99,3.96,6.05,0.0,6.79,6.14
4.11,3.94,4.99,4.24,4.4,6.45,0.52,4.95,3.96,6.05,0.0,6.84,6.18
4.1,3.94,4.86,4.19,4.32,6.31,0.54,4.93,3.92,6.01,0.0,6.69,6.1
4.07,3.96,4.86,4.19,4.32,6.36,0.52,4.95,3.96,6.05,0.0,6.74,6.14
4.11,3.92,4.93,4.21,4.35,6.31,0.54,4.93,4.01,5.97,0.0,6.79,6.14
4.16,3.94,4.86,4.16,4.38,6.45,0.55,4.99,3.96,6.05,0.0,6.79,6.14
4.1,3.92,4.89,4.21,4.35,6.36,0.52,4.93,3.96,6.01,0.0,6.74,6.05
4.11,3.96,4.93,4.21,4.32,6.31,0.54,4.99,3.96,6.01,0.0,6.69,6.1
4.14,3.92,4.95,4.21,4.35,6.36,0.52,4.99,3.92,5.93,0.0,6.74,6.14
4.14,3.88,4.89,4.19,4.35,6.31,0.54,4.93,3.96,6.01,0.0,6.74,6.18
4.11,3.96,4.95,4.24,4.32,6.36,0.52,4.95,3.94,6.01,0.0,6.79,5.74
4.16,3.94,4.95,4.19,4.3,6.28,0.52,4.95,3.99,6.05,0.0,6.74,6.14
4.1,3.88,4.93,4.19,4.38,6.36,0.52,4.89,4.01,5.93,0.0,6.74,6.18
4.16,3.92,4.89,4.21,4.38,6.4,0.55,4.95,3.94,6.01,0.0,6.74,6.18
4.11,3.92,4.89,4.24,4.38,6.36,0.52,4.95,4.03,6.01,0.0,6.69,6.1
4.16,3.94,4.89,4.26,4.38,6.31,0.54,4.95,3.99,6.01,0.0,6.74,6.1
4.21,3.94,4.89,4.16,4.35,6.31,0.54,4.95,3.96,6.01,0.0,6.74,6.14
4.16,3.96,4.93,4.24,4.43,6.45,0.55,4.95,3.96,5.59,0.0,6.69,6.1
4.14,3.96,4.53,4.07,4.24,6.31,0.54,4.89,4.01,6.05,0.0,6.74,6.14
4.14,3.94,4.93,4.26,4.4,6.28,0.52,4.99,3.96,6.01,0.0,6.74,6.14
4.11,3.9,4.86,4.28,4.28,6.36,0.52,4.95,3.96,6.05,0.0,6.74,6.22
4.21,3.96,4.95,4.26,4.4,6.4,0.54,4.99,4.01,6.1,0.0,6.79,6.22
4.14,3.92,4.89,4.21,4.43,6.4,0.55,4.99,3.94,6.01,0.0,6.69,6.14
4.14,3.9,4.95,4.24,4.35,6.36,0.52,4.93,3.99,6.05,0.0,6.74,6.14
4.16,3.94,4.89,4.24,4.32,6.36,0.52,5.01,3.94,5.97,0.0,6.69,6.18
4.14,3.88,4.93,4.19,4.3,6.36,0.52,4.95,3.96,6.1,0.0,6.74,6.14
4.19,3.96,4.89,4.21,4.35,6.4,0.54,4.93,3.94,6.01,0.0,6.74,6.14
4.14,3.92,4.93,4.24,4.4,6.45,0.55,4.99,3.96,6.01,0.0,6.74,6.14
4.11,3.94,4.93,4.21,4.4,6.36,0.52,4.89,4.03,5.89,0.0,6.69,6.1
4.14,3.94,5.01,4.21,4.21,6.28,0.52,4.95,3.99,5.59,0.0,6.4,6.05
4.14,3.96,4.93,4.24,4.35,6.45,0.54,4.89,3.92,6.01,0.0,6.74,6.14
4.14,3.99,4.95,4.24,4.4,6.4,0.54,4.95,3.96,6.01,0.0,6.64,6.14
4.14,3.94,4.93,4.24,4.32,6.4,0.54,4.89,3.96,6.05,0.0,6.74,6.14
4.1,3.96,4.89,4.26,4.3,6.36,0.52,4.93,3.99,6.05,0.0,6.79,6.14
4.14,3.96,4.93,4.26,4.32,6.45,0.55,4.99,3.96,6.05,0.0,6.74,6.14
4.16,3.96,4.86,4.21,4.26,6.31,0.54,4.95,3.99,6.05,0.0,6.74,6.05
