Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13
4.86,4.69,5.81,2.89,3.33,3.99,2.29,4.38,0.0,3.66,4.47,5.18,4.1
5.66,4.89,5.93,3.03,3.33,4.01,2.3,4.38,0.0,3.67,4.5,5.18,4.05
5.63,4.89,5.93,3.01,3.33,4.01,2.29,4.38,0.0,3.64,4.5,5.18,4.05
5.66,4.99,6.05,3.04,3.33,4.03,2.3,4.5,0.0,3.67,4.5,5.2,4.11
5.66,4.95,6.01,2.99,3.3,4.03,2.3,4.47,0.0,3.66,4.53,5.14,4.07
5.66,4.95,5.97,3.03,3.35,4.03,2.3,4.5,0.0,3.66,4.59,5.18,4.07
5.66,4.95,6.01,3.01,3.36,4.03,2.3,4.45,0.0,3.66,4.53,5.14,4.07
5.69,4.95,6.05,3.04,3.3,3.94,2.29,4.47,0.0,3.66,4.5,5.18,4.05
5.66,4.95,6.01,3.01,3.33,4.03,2.3,4.53,0.0,3.64,4.56,5.18,4.07
5.74,5.01,5.97,3.01,3.33,4.03,2.3,4.47,0.0,3.66,4.59,5.05,4.03
5.66,4.99,6.01,3.01,3.26,3.92,2.3,4.53,0.0,3.63,4.56,5.07,4.05
5.78,5.01,5.97,2.99,3.31,3.96,2.29,4.47,0.0,3.63,4.61,5.1,4.07
5.69,4.99,6.01,3.01,3.31,3.94,2.28,4.5,0.0,3.58,4.5,5.05,4.03
5.74,4.99,6.1,3.03,3.33,3.99,2.3,4.47,0.0,3.61,4.53,5.01,4.01
5.59,4.93,5.97,2.97,3.31,3.99,2.31,4.47,0.0,3.59,4.47,4.95,4.01
5.55,4.93,5.97,2.97,3.31,3.96,2.29,4.45,0.0,3.63,4.47,5.01,3.96
5.63,4.93,5.97,2.99,3.3,3.92,2.3,4.47,0.0,3.58,4.5,5.07,4.01
5.69,4.93,6.14,3.05,3.38,4.01,2.3,4.53,0.0,3.66,4.61,5.18,4.07
5.69,4.99,6.14,3.06,3.33,4.03,2.33,4.53,0.0,3.64,4.59,5.18,4.1
5.69,4.99,6.05,3.03,3.38,4.01,2.31,4.5,0.0,3.66,4.59,5.07,4.1
5.63,4.99,6.01,3.03,3.33,3.99,2.3,4.47,0.0,3.63,4.5,5.18,4.03
5.69,5.01,6.1,3.04,3.35,4.03,2.3,4.5,0.0,3.67,4.59,5.2,4.07
5.66,4.95,6.05,3.03,3.38,4.03,2.33,4.5,0.0,3.66,4.56,5.2,4.1
5.66,4.93,6.1,3.01,3.35,4.05,2.33,4.5,0.0,3.7,4.53,5.18,4.07
5.74,5.01,5.97,3.01,3.38,4.11,2.31,4.56,0.0,3.67,4.56,5.2,4.07
5.78,5.05,5.89,3.03,3.35,4.05,2.31,4.53,0.0,3.7,4.53,5.14,4.07
5.74,4.99,6.01,3.01,3.41,4.01,2.31,4.56,0.0,3.67,4.5,5.14,4.03
5.59,4.95,5.97,3.01,3.35,4.03,2.31,4.5,0.0,3.64,4.56,5.1,4.07
5.66,4.95,5.97,3.01,3.35,4.01,2.33,4.47,0.0,3.66,4.53,5.05,4.03
5.69,4.95,6.01,3.04,3.3,4.01,2.34,4.53,0.0,3.67,4.56,5.1,4.05
5.74,4.99,6.05,3.04,3.38,4.05,2.31,4.53,0.0,3.67,4.56,5.07,4.03
5.66,4.99,6.05,3.04,3.31,3.99,2.3,4.5,0.0,3.64,4.53,5.07,4.03
5.66,4.99,6.01,2.99,3.3,4.01,2.3,4.5,0.0,3.64,4.53,5.1,4.05
5.66,4.95,5.93,3.01,3.33,3.96,2.33,4.5,0.0,3.61,4.53,5.05,4.05
5.69,4.99,6.01,3.04,3.35,4.03,2.31,4.47,0.0,3.66,4.56,5.14,4.05
5.66,4.93,5.93,3.01,3.31,3.96,2.3,4.45,0.0,3.63,4.53,5.14,4.05
5.63,4.93,5.93,2.99,3.35,3.94,2.29,4.5,0.01,3.64,4.53,5.1,4.07
5.59,4.95,5.81,3.01,3.31,3.99,2.3,4.43,0.0,3.59,4.45,5.05,4.03
5.55,4.86,5.81,3.01,3.28,3.92,2.3,4.35,0.0,3.61,4.43,4.99,3.99
5.47,4.84,5.81,2.99,3.31,3.94,2.3,4.28,0.0,3.55,4.38,4.89,3.94
5.63,4.84,5.85,2.99,3.26,3.9,2.26,4.28,0.0,3.54,4.4,4.95,3.92
5.55,4.86,5.89,2.95,3.25,3.88,2.26,4.3,0.0,3.5,4.35,4.84,3.88
5.69,4.99,5.97,3.03,3.33,3.94,2.29,4.4,0.0,3.58,4.5,4.95,3.92
5.59,4.89,5.81,2.96,3.28,3.86,2.26,4.3,0.0,3.54,4.43,4.89,3.9
5.66,4.93,5.89,2.97,3.28,3.88,2.3,4.32,0.0,3.55,4.45,4.95,3.9
5.66,4.95,5.97,2.99,3.35,3.96,2.3,4.4,0.0,3.58,4.47,4.99,3.96
5.74,4.99,6.01,3.03,3.31,3.94,2.3,4.4,0.0,3.59,4.5,5.01,3.92
5.69,4.93,5.97,3.03,3.3,3.94,2.29,4.35,0.0,3.59,4.47,4.99,3.94
5.74,4.99,5.97,3.03,3.33,3.96,2.3,4.35,0.01,3.61,4.53,5.01,3.92
5.74,4.99,5.97,3.03,3.28,3.9,2.3,4.4,0.0,3.59,4.5,4.99,3.92
5.74,4.99,6.01,3.03,3.31,3.92,2.31,4.45,0.0,3.59,4.53,5.01,3.94
5.69,4.99,5.93,3.03,3.3,3.88,2.28,4.45,0.0,3.58,4.53,4.99,3.92
5.66,4.95,5.97,3.04,3.31,3.94,2.3,4.47,0.0,3.58,4.5,5.05,3.92
5.78,4.99,5.93,3.03,3.26,3.92,2.3,4.38,0.0,3.55,4.53,5.05,3.9
5.63,4.99,5.97,3.01,3.3,3.88,2.29,4.43,0.0,3.55,4.5,5.01,3.86
5.74,4.99,6.01,3.05,3.33,3.88,2.3,4.43,0.0,3.55,4.47,5.05,3.92
5.66,4.99,6.01,3.03,3.31,3.86,2.28,4.45,0.0,3.54,4.45,5.01,3.92
5.59,4.86,5.85,3.03,3.26,3.84,2.26,4.38,0.0,3.51,4.38,4.93,3.9
5.55,4.84,5.85,2.97,3.25,3.8,2.28,4.32,0.0,3.5,4.4,4.93,3.88
5.59,4.89,5.78,2.99,3.26,3.81,2.28,4.35,0.0,3.51,4.43,4.93,3.86
5.63,4.8,5.85,2.99,3.26,3.81,2.28,4.35,0.0,3.51,4.38,4.95,3.88
5.55,4.86,5.93,3.01,3.21,3.74,2.26,4.38,0.0,3.47,4.4,4.99,3.88
5.59,4.89,5.93,2.99,3.3,3.84,2.28,4.38,0.0,3.5,4.43,4.99,3.81
5.59,4.93,5.81,2.97,3.25,3.8,2.28,4.4,0.0,3.5,4.43,4.93,3.81
5.55,4.8,5.78,2.95,3.21,3.78,2.28,4.35,0.01,3.5,4.35,4.84,3.84
5.47,4.84,5.85,2.96,3.25,3.78,2.25,4.38,0.0,3.47,4.43,4.89,3.86
5.55,4.86,5.81,2.96,3.25,3.8,2.26,4.4,0.0,3.54,4.38,4.89,3.84
5.47,4.86,5.74,2.94,3.26,3.8,2.25,4.4,0.0,3.54,4.43,4.89,3.88
5.59,4.89,5.85,2.96,3.26,3.84,2.26,4.38,0.0,3.54,4.43,4.86,3.84
5.63,4.89,5.89,2.99,3.28,3.81,2.28,4.47,0.0,3.54,4.47,4.89,3.9
5.66,4.93,5.89,2.96,3.25,3.8,2.26,4.47,0.01,3.51,4.47,4.86,3.88
5.59,4.89,5.81,2.97,3.24,3.8,2.26,4.4,0.0,3.5,4.4,4.86,3.86
5.66,4.89,5.81,2.97,3.25,3.86,2.26,4.47,0.0,3.51,4.43,4.93,3.92
5.66,4.89,5.89,2.99,3.28,3.84,2.26,4.47,0.0,3.54,4.4,4.84,3.9
5.55,4.84,5.78,2.95,3.2,3.74,2.2,4.35,0.0,3.47,4.38,4.78,3.84
5.63,4.86,5.89,2.97,3.21,3.78,2.22,4.43,0.0,3.51,4.4,4.78,3.84
5.74,4.95,5.85,2.97,3.21,3.74,2.21,4.47,0.0,3.51,4.45,4.8,3.88
5.59,4.84,5.81,2.92,3.25,3.76,2.22,4.4,0.0,3.47,4.38,4.78,3.84
5.63,4.84,5.81,2.97,3.26,3.78,2.24,4.47,0.01,3.54,4.43,4.78,3.81
