Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13
2.49,2.36,3.59,3.21,3.14,4.66,0.75,4.19,2.59,6.64,5.2,6.89,6.94
2.45,2.35,3.58,3.26,3.06,4.69,0.79,4.19,2.61,6.59,5.2,6.94,7.0
2.49,2.35,3.58,3.26,3.14,4.66,0.79,4.21,2.6,6.54,5.24,6.89,6.94
2.44,2.34,3.61,3.24,3.15,4.66,0.76,4.19,2.63,6.69,5.2,7.0,6.94
2.44,2.35,3.59,3.21,3.14,4.66,0.75,4.21,2.61,6.64,5.2,6.94,7.0
2.5,2.34,3.59,3.24,3.13,4.66,0.76,4.21,2.61,6.64,5.24,7.0,6.94
2.44,2.35,3.59,3.21,3.15,4.69,0.77,4.21,2.61,6.64,5.2,7.0,7.0
2.41,2.33,3.61,3.2,3.14,4.66,0.77,4.21,2.63,6.64,5.2,6.94,7.0
2.45,2.34,3.61,3.19,3.11,4.69,0.76,4.21,2.6,6.59,5.24,7.0,7.0
2.45,2.34,3.59,3.25,3.15,4.66,0.75,4.24,2.63,6.64,5.24,7.0,7.05
2.44,2.34,3.61,3.19,3.14,4.66,0.76,4.21,2.61,6.64,5.24,7.0,7.0
2.46,2.34,3.59,3.2,3.11,4.66,0.74,4.24,2.58,6.74,5.24,6.94,7.05
2.44,2.33,3.59,3.25,3.13,4.64,0.77,4.21,2.54,6.64,5.2,6.94,7.0
2.13,2.04,3.42,3.15,3.11,4.64,0.76,4.26,2.61,6.64,5.2,6.94,6.74
2.44,2.33,3.59,3.19,3.14,4.66,0.76,4.21,2.61,6.69,5.26,7.0,7.0
2.45,2.34,3.61,3.2,3.13,4.61,0.76,4.24,2.61,6.64,5.24,7.0,7.0
2.4,2.35,3.61,3.21,3.19,4.72,0.77,4.26,2.51,6.18,5.24,6.94,7.0
2.46,2.21,3.47,3.08,2.81,4.19,0.76,3.94,2.59,5.38,5.01,5.66,6.64
2.42,2.34,3.59,3.15,3.14,4.69,0.77,4.21,2.61,6.69,5.24,7.0,7.05
2.46,2.35,3.59,3.2,3.13,4.66,0.75,4.24,2.58,6.64,5.2,6.94,7.05
2.44,2.34,3.58,3.2,3.15,4.61,0.76,4.24,2.61,6.69,5.24,7.0,7.1
2.41,2.36,3.61,3.19,3.17,4.69,0.75,4.24,2.6,6.69,5.26,7.0,7.05
2.44,2.34,3.59,3.2,3.15,4.75,0.76,4.26,2.61,6.69,5.26,7.0,7.05
2.49,2.34,3.59,3.24,3.14,4.69,0.75,4.24,2.61,6.69,5.24,6.94,7.05
2.44,2.34,3.59,3.2,3.13,4.72,0.76,4.24,2.61,6.69,5.24,6.94,7.05
2.46,2.34,3.63,3.19,3.15,4.72,0.76,4.24,2.63,6.64,5.24,7.0,7.05
2.44,2.34,3.61,3.21,3.14,4.69,0.75,4.26,2.61,6.69,5.24,7.0,7.05
2.44,2.34,3.59,3.25,3.17,4.66,0.75,4.26,2.63,6.69,5.24,7.0,7.05
2.45,2.35,3.61,3.19,3.11,4.72,0.77,4.28,2.63,6.69,5.26,7.0,7.05
2.44,2.36,3.61,3.2,3.17,4.69,0.74,4.24,2.63,6.64,5.26,7.0,7.0
2.46,2.33,3.61,3.17,3.15,4.75,0.76,4.26,2.61,6.69,5.24,7.0,7.05
2.45,2.33,3.61,3.17,3.13,4.69,0.77,4.21,2.61,6.69,5.24,7.0,7.1
2.49,2.35,3.59,3.21,3.14,4.69,0.75,4.24,2.63,6.74,5.24,7.0,7.1
2.46,2.34,3.59,3.25,3.13,4.69,0.75,4.21,2.6,6.69,5.24,7.0,7.05
2.5,2.31,3.59,3.25,3.14,4.66,0.74,4.19,2.59,6.69,5.26,7.0,7.05
2.47,2.35,3.45,3.26,3.2,4.61,0.76,4.26,2.54,6.74,5.26,7.1,7.1
2.5,2.31,3.58,3.21,3.14,4.69,0.75,4.24,2.6,6.69,5.24,7.0,7.1
2.44,2.33,3.61,3.24,3.14,4.75,0.76,4.26,2.6,6.64,5.24,7.0,7.05
2.41,2.33,3.59,3.26,3.13,4.69,0.77,4.24,2.61,6.69,5.2,7.1,7.1
2.45,2.34,3.61,3.24,3.15,4.69,0.77,4.26,2.63,6.74,5.24,7.05,7.05
2.47,2.33,3.61,3.26,3.15,4.72,0.77,4.24,2.61,6.69,5.24,7.05,7.05
2.46,2.35,3.55,3.24,3.17,4.72,0.77,4.24,2.63,6.74,5.24,7.0,7.05
2.45,2.34,3.61,3.24,3.15,4.72,0.77,4.26,2.63,6.69,5.26,7.05,7.0
2.49,2.35,3.59,3.2,3.17,4.72,0.77,4.26,2.61,6.74,5.24,7.05,7.0
2.46,2.35,3.61,3.25,3.15,4.72,0.77,4.26,2.63,6.69,5.24,7.0,7.05
2.5,2.34,3.63,3.21,3.14,4.72,0.76,4.26,2.63,6.69,5.26,7.0,7.05
2.44,2.34,3.61,3.24,3.15,4.66,0.77,4.28,2.63,6.64,5.24,7.0,7.05
2.45,2.34,3.63,3.3,3.14,4.69,0.75,4.26,2.63,6.64,5.24,7.0,7.0
2.49,2.36,3.59,3.24,3.15,4.69,0.75,4.26,2.63,6.69,5.24,7.0,6.94
2.44,2.33,3.63,3.2,3.11,4.72,0.77,4.24,2.6,6.64,5.24,7.0,6.54
2.42,2.34,3.61,3.24,3.14,4.66,0.75,4.16,2.58,6.69,5.3,7.0,7.1
2.41,2.34,3.61,3.19,3.15,4.66,0.76,4.28,2.58,6.69,5.26,7.0,7.0
2.42,2.33,3.59,3.14,3.15,4.66,0.79,4.21,2.51,6.59,5.24,6.94,6.94
2.39,2.3,3.55,3.21,3.13,4.64,0.71,4.21,2.41,6.64,5.3,6.84,7.0
2.4,2.34,3.55,3.17,3.13,4.64,0.76,4.16,2.42,6.54,5.2,6.59,6.89
2.45,2.29,3.55,3.15,3.14,4.69,0.47,4.11,2.36,6.64,5.24,6.54,6.89
2.4,2.29,3.55,3.17,3.14,4.59,0.49,4.11,2.33,6.69,5.2,6.59,6.89
2.36,2.26,3.54,3.13,3.11,4.64,0.47,4.1,2.31,6.59,5.24,6.64,6.84
2.41,2.26,3.51,3.05,3.13,4.64,0.47,4.11,2.33,6.69,5.2,6.59,6.94
2.42,2.28,3.54,3.15,3.11,4.64,0.5,4.14,2.36,6.69,5.26,6.64,6.89
2.38,2.26,3.54,3.13,3.15,4.61,0.5,4.14,2.38,6.64,5.24,6.64,7.0
2.4,2.3,3.54,3.14,3.13,4.69,0.49,4.14,2.39,6.69,5.24,6.74,7.0
2.41,2.29,3.58,3.19,3.13,4.69,0.69,4.11,2.41,6.69,5.24,6.79,7.05
2.41,2.29,3.59,3.19,3.13,4.66,0.69,4.11,2.41,6.64,5.24,6.69,7.0
2.4,2.3,3.55,3.21,2.75,4.47,0.76,4.14,2.44,6.59,5.24,6.74,7.0
2.41,2.3,3.55,3.14,3.13,4.66,0.79,4.19,2.46,6.69,5.24,6.74,7.0
2.41,2.3,3.55,3.2,3.1,4.66,0.79,4.14,2.46,6.69,5.2,6.79,7.05
2.44,2.3,3.55,3.19,3.08,4.69,0.76,4.11,2.47,6.69,5.2,6.74,7.05
2.42,2.3,3.55,3.2,3.14,4.66,0.76,4.16,2.49,6.69,5.2,6.74,7.0
2.42,2.26,3.54,3.15,3.13,4.69,0.77,4.14,2.45,6.69,5.2,6.69,7.0
2.41,2.29,3.55,3.15,3.15,4.66,0.77,4.19,2.5,6.69,5.24,6.74,7.05
2.45,2.3,3.54,3.13,3.11,4.66,0.71,4.19,2.46,6.74,5.26,6.74,7.0
2.42,2.26,3.59,3.1,3.14,4.69,0.73,4.16,2.45,6.69,5.24,6.74,7.05
2.41,2.29,3.55,3.15,3.13,4.69,0.74,4.14,2.46,6.74,5.26,6.79,7.05
2.41,2.28,3.55,3.19,3.1,4.69,0.79,4.16,2.49,6.69,5.24,6.79,7.0
2.4,2.29,3.54,3.19,3.15,4.66,0.7,4.16,2.49,6.64,5.24,6.79,7.0
2.42,2.28,3.55,3.15,3.14,4.66,0.7,4.16,2.5,6.69,5.24,6.79,7.05
2.41,2.3,3.55,3.1,3.14,4.69,0.7,4.14,2.49,6.69,5.2,6.79,7.05
2.41,2.3,3.55,3.15,3.15,4.64,0.76,4.16,2.5,6.74,5.24,6.84,7.05
2.44,2.3,3.55,3.14,3.15,4.32,0.77,4.11,2.47,6.74,5.26,6.89,7.05
2.39,2.3,3.58,3.14,3.13,4.69,0.8,4.16,2.54,6.74,5.26,6.84,7.05
2.41,2.28,3.54,3.15,3.1,4.64,0.76,4.19,2.5,6.64,5.24,6.84,7.05
2.45,2.3,3.55,3.15,3.15,4.66,0.77,4.19,2.51,6.74,5.26,6.1,7.0
2.42,2.3,3.51,3.15,3.14,4.69,0.77,4.14,2.51,6.69,5.2,6.84,7.05
2.41,2.3,3.54,3.17,3.14,4.66,0.77,4.14,2.53,6.64,5.26,6.84,7.05
2.45,2.29,3.58,3.17,3.17,4.66,0.77,4.16,2.53,6.79,5.3,6.94,7.16
2.44,2.31,3.58,3.17,3.17,4.66,0.8,4.16,2.51,6.64,5.24,6.79,7.05
2.41,2.28,3.55,3.14,3.15,4.75,0.8,4.14,2.53,6.74,5.24,6.79,7.0
2.41,2.3,3.55,3.15,3.13,4.69,0.77,4.16,2.51,6.69,5.24,6.79,7.1
2.42,2.3,3.55,3.19,3.08,4.72,0.8,4.19,2.53,6.69,5.26,6.84,7.05
2.4,2.3,3.59,3.14,3.13,4.66,0.5,4.19,2.51,6.69,5.24,6.79,7.0
2.41,2.3,3.58,3.15,3.1,4.72,0.73,3.92,2.53,6.69,5.3,6.94,7.05
2.45,2.3,3.59,3.17,3.11,4.66,0.71,4.05,2.49,6.59,5.3,6.94,7.16
2.42,2.3,3.59,3.2,3.17,4.72,0.74,4.24,2.5,6.69,5.26,6.84,7.05
2.44,2.3,3.55,3.15,3.14,4.66,0.74,4.21,2.53,6.74,5.26,6.84,7.05
2.42,2.3,3.58,3.1,3.1,4.66,0.73,4.24,2.54,6.69,5.26,6.84,7.1
2.44,2.3,3.55,3.1,3.15,4.66,0.71,4.21,2.54,6.64,5.24,6.89,7.05
2.41,2.31,3.58,3.21,3.13,4.69,0.77,4.16,2.5,6.79,5.26,6.89,7.1
2.44,2.3,3.58,3.15,3.14,4.66,0.77,4.19,2.55,6.64,5.24,6.84,7.0
2.42,2.3,3.55,3.19,3.17,4.69,0.77,4.19,2.51,6.69,5.26,6.89,7.05
2.41,2.31,3.59,3.19,3.17,4.61,0.79,4.16,2.54,6.69,5.24,6.84,7.05
2.41,2.31,3.58,3.17,3.13,4.72,0.8,4.21,2.55,6.74,5.26,6.89,7.05
2.42,2.34,3.59,3.17,3.11,4.66,0.77,4.24,2.54,6.69,5.26,6.84,7.05
2.45,2.34,3.59,3.14,3.14,4.66,0.77,4.28,2.56,6.64,5.26,6.84,6.94
2.42,2.31,3.59,3.11,3.17,4.69,0.77,4.21,2.53,6.69,5.26,6.89,7.05
2.41,2.3,3.58,3.17,3.14,4.66,0.77,4.21,2.56,6.74,5.26,6.89,7.05
2.44,2.3,3.55,3.15,3.2,4.69,0.77,4.19,2.55,6.69,5.26,6.89,7.05
2.47,2.3,3.51,3.17,3.13,4.66,0.77,4.16,2.54,6.64,5.26,6.84,7.1
2.41,2.3,3.55,3.15,3.14,4.64,0.8,4.16,2.55,6.69,5.24,6.89,7.05
2.41,2.3,3.55,3.13,3.14,4.66,0.76,4.19,2.56,6.69,5.26,6.89,7.0
2.41,2.3,3.55,3.15,3.14,4.66,0.74,4.16,2.54,6.69,5.26,6.89,7.05
2.42,2.31,3.59,3.2,3.17,4.61,0.76,4.24,2.6,6.74,5.3,6.94,7.05
