Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13
4.4,4.5,5.47,5.18,5.59,6.59,3.61,4.14,0.01,4.5,3.41,4.3,3.59
4.32,4.45,5.4,5.07,5.47,6.79,3.63,4.11,0.01,4.53,3.45,4.32,3.63
4.21,4.32,5.44,4.99,5.38,6.69,3.59,4.14,0.01,4.66,3.51,4.3,3.64
4.3,4.43,5.4,4.93,5.47,6.84,3.51,4.19,0.0,4.59,3.51,4.32,3.64
4.38,4.45,5.2,5.1,5.55,6.84,3.58,4.19,0.01,4.66,3.58,4.28,3.7
4.35,4.4,5.4,5.05,5.51,6.94,3.63,4.26,0.01,4.69,3.55,4.28,3.7
4.38,4.4,5.38,4.99,5.4,6.74,3.55,4.16,0.0,4.59,3.55,4.26,3.64
4.38,4.4,5.34,5.01,5.59,6.84,3.55,4.16,0.01,4.66,3.58,4.32,3.7
4.35,4.38,5.3,5.01,5.4,6.74,3.51,4.21,0.01,4.69,3.61,4.38,3.63
4.19,4.3,5.38,4.95,5.4,6.79,3.55,4.11,0.0,4.75,3.63,4.35,3.66
4.26,4.38,5.26,4.95,5.44,6.79,3.58,4.16,0.03,4.69,3.59,4.4,3.7
4.21,4.28,5.26,5.1,5.47,6.79,3.51,4.14,0.0,4.61,3.58,4.35,3.66
4.35,4.38,5.51,5.18,5.55,6.84,3.61,4.26,0.01,4.78,3.63,4.47,3.67
4.3,4.32,5.44,5.14,5.44,6.84,3.58,4.21,0.03,4.64,3.61,4.35,3.67
4.28,4.3,5.26,5.01,5.4,6.74,3.58,4.19,0.01,4.66,3.64,4.43,3.63
4.32,4.4,5.3,5.2,5.59,6.74,3.54,4.21,0.01,4.72,3.63,4.47,3.72
4.3,4.35,5.24,5.01,5.47,6.74,3.54,4.11,0.0,4.53,3.63,4.35,3.7
4.26,4.24,5.38,4.95,5.4,6.79,3.58,4.14,0.01,4.69,3.59,4.45,3.7
4.28,4.28,5.34,5.01,5.44,6.79,3.58,4.14,0.01,4.61,3.64,4.47,3.78
4.24,4.28,5.18,5.1,5.44,6.74,3.51,4.1,0.01,4.64,3.59,4.38,3.74
4.14,4.19,5.34,5.14,5.51,6.79,3.63,4.1,0.01,4.61,3.61,4.4,3.74
4.4,4.3,5.38,5.14,5.51,7.05,3.55,4.16,0.01,4.78,3.61,4.4,3.78
4.21,4.21,5.34,5.07,5.44,6.74,3.55,4.07,0.03,4.72,3.63,4.45,3.72
3.88,4.19,5.1,5.1,5.26,6.84,3.55,4.11,0.01,4.66,3.66,4.53,3.72
4.3,4.21,5.3,5.07,5.51,6.59,3.55,4.05,0.0,4.72,3.59,4.47,3.72
4.16,4.3,5.38,5.18,5.51,6.79,3.64,4.14,0.01,4.72,3.66,4.56,3.8
4.21,4.28,5.38,5.24,5.59,6.79,3.61,4.16,0.03,4.66,3.63,4.59,3.76
4.3,4.3,5.2,5.05,5.44,6.74,3.59,4.07,0.01,4.69,3.61,4.59,3.76
4.24,4.28,5.34,5.2,5.4,6.79,3.58,4.1,0.01,4.72,3.63,4.56,3.78
4.28,4.3,5.44,5.26,5.55,6.74,3.59,4.11,0.0,4.69,3.64,4.5,3.78
4.21,4.24,5.3,5.07,5.47,6.74,3.61,4.11,0.01,4.72,3.66,4.53,3.74
4.19,4.26,5.26,5.18,5.51,6.79,3.61,4.14,0.01,4.75,3.66,4.59,3.8
4.24,4.19,5.26,5.1,5.47,6.84,3.59,4.07,0.0,4.69,3.63,4.47,3.76
4.16,4.28,5.18,5.26,5.47,6.79,3.66,4.1,0.04,4.84,3.67,4.59,3.8
4.24,4.21,5.26,5.18,5.59,6.89,3.66,4.16,0.03,4.75,3.59,4.53,3.78
4.14,4.11,5.18,4.99,5.44,6.74,3.59,4.05,0.0,4.75,3.63,4.5,3.78
4.26,4.21,5.2,5.05,5.34,6.79,3.66,4.19,0.03,4.75,3.63,4.21,3.74
4.24,4.19,5.07,5.01,5.4,6.69,3.59,4.03,0.0,4.66,3.64,4.21,3.74
4.26,4.11,5.3,4.84,5.4,6.89,3.54,4.19,0.0,4.78,3.64,4.3,3.81
4.26,4.19,5.26,4.89,5.38,6.74,3.58,4.07,0.0,4.69,3.64,4.35,3.81
4.16,4.11,5.18,4.89,5.26,6.64,3.58,4.1,0.0,4.72,3.64,4.3,3.8
4.16,4.11,5.18,4.86,5.34,6.74,3.61,4.21,0.03,4.69,3.59,4.47,3.74
4.16,4.05,5.26,4.86,5.44,6.54,3.67,4.21,0.0,4.78,3.64,4.53,3.8
4.1,4.07,5.2,4.86,5.34,6.69,3.63,4.1,0.01,4.69,3.63,4.5,3.86
4.14,4.19,5.2,4.93,5.34,6.64,3.64,4.14,0.01,4.75,3.67,4.56,3.81
4.07,4.11,5.18,4.89,5.34,6.79,3.61,4.1,0.01,4.75,3.66,4.5,3.78
4.19,4.11,5.26,4.93,5.3,6.69,3.58,4.1,0.01,4.75,3.64,4.56,3.86
4.19,4.11,5.26,4.93,5.34,6.69,3.59,4.14,0.01,4.78,3.67,4.59,3.78
4.14,4.1,5.24,4.78,5.3,6.69,3.58,4.11,0.0,4.78,3.7,4.53,3.81
4.16,4.1,5.3,4.93,5.26,6.84,3.61,4.21,0.03,4.84,3.72,4.56,3.8
4.1,4.07,5.26,4.89,5.26,6.74,3.58,4.11,0.0,4.72,3.61,4.38,3.81
4.11,4.07,5.24,4.86,5.34,6.84,3.64,4.07,0.03,4.86,3.76,4.5,3.84
4.28,4.1,5.3,4.95,5.34,6.74,3.59,4.14,0.01,4.8,3.7,4.38,3.81
4.28,4.03,5.24,4.93,5.38,6.79,3.58,4.11,0.01,4.69,3.64,4.4,3.8
4.26,4.14,5.1,5.07,5.47,6.89,3.66,4.11,0.01,4.8,3.7,4.32,3.76
4.16,4.05,5.24,4.99,5.3,6.64,3.66,4.14,0.03,4.86,3.72,4.43,3.8
4.07,3.94,5.24,4.93,5.3,6.69,3.58,4.11,0.01,4.75,3.66,4.45,3.84
4.26,4.1,5.24,4.93,5.3,6.59,3.58,4.05,0.0,4.72,3.66,4.43,3.81
4.24,4.1,5.24,5.14,5.34,6.69,3.59,4.11,0.0,4.75,3.72,4.4,3.81
4.21,4.07,5.24,4.95,5.44,6.79,3.61,4.19,0.0,4.66,3.63,4.45,3.84
4.11,3.96,5.24,4.99,5.38,6.69,3.61,4.19,0.01,4.84,3.67,4.38,3.81
4.28,4.1,5.38,5.01,5.44,6.79,3.61,4.16,0.0,4.8,3.67,4.47,3.84
4.35,3.84,5.1,5.1,5.59,5.81,3.45,4.19,0.01,4.89,3.67,4.56,3.86
4.28,4.11,5.26,4.95,5.44,6.79,3.64,4.03,0.0,4.8,3.66,4.53,3.81
4.16,4.11,5.14,4.93,5.4,6.69,3.59,4.14,0.01,4.86,3.7,4.59,3.86
4.3,4.14,5.26,4.99,5.51,6.79,3.61,4.14,0.01,4.78,3.66,4.59,3.84
4.28,4.26,5.1,4.93,5.51,6.79,3.61,4.16,0.0,4.78,3.67,4.56,3.84
4.21,4.11,5.34,5.01,5.59,6.89,3.63,4.16,0.03,4.78,3.66,4.56,3.86
4.3,4.1,5.3,4.95,5.51,6.79,3.64,4.19,0.03,4.86,3.67,4.61,3.84
4.24,4.14,5.3,4.99,5.47,6.54,3.58,4.1,0.0,4.75,3.64,4.56,3.78
4.32,4.11,5.44,4.86,5.47,6.84,3.63,4.07,0.03,4.86,3.7,4.56,3.8
4.26,4.1,5.24,4.89,5.47,6.79,3.64,4.03,0.01,4.75,3.64,4.61,3.74
4.3,4.07,5.24,4.89,5.47,6.79,3.63,4.11,0.01,4.84,3.74,4.59,3.81
4.3,4.11,5.26,4.93,5.47,6.79,3.59,4.14,0.01,4.78,3.64,4.53,3.86
4.21,4.01,5.3,4.86,5.44,6.69,3.59,4.1,0.01,4.84,3.66,4.56,3.8
4.28,4.1,5.24,4.8,5.38,6.64,3.67,4.19,0.01,4.8,3.67,4.64,3.84
4.38,4.14,5.3,4.95,5.55,7.0,3.64,4.16,0.0,4.89,3.67,4.24,3.58
4.32,4.03,5.2,4.93,5.47,6.64,3.58,4.07,0.0,4.75,3.66,4.64,3.84
4.32,4.1,5.26,4.89,5.47,6.79,3.64,4.14,0.0,4.8,3.63,4.61,3.84
4.35,4.19,5.26,5.01,5.63,6.94,3.74,4.14,0.01,4.84,3.66,4.69,3.9
4.28,4.05,5.18,4.93,5.44,6.89,3.63,4.16,0.01,4.84,3.74,4.66,3.84
4.38,4.14,5.24,5.01,5.47,6.69,3.59,4.11,0.01,4.78,3.67,4.61,3.84
4.28,4.07,5.34,5.01,5.66,6.94,3.67,4.16,0.01,4.86,3.76,4.72,3.92
4.32,4.07,5.26,5.14,5.59,6.84,3.66,4.11,0.01,4.89,3.64,4.61,3.86
4.3,3.94,5.14,4.99,5.4,6.69,3.59,4.07,0.01,4.84,3.7,4.61,3.88
4.32,4.05,5.24,5.14,5.59,6.89,3.66,4.14,0.0,4.75,3.7,4.61,3.84
4.3,4.03,5.07,4.95,5.4,6.79,3.59,4.1,0.01,4.86,3.67,4.66,3.86
4.28,4.01,5.18,5.05,5.51,6.94,3.72,4.05,0.0,4.84,3.74,4.64,3.84
4.35,4.03,5.3,5.05,5.59,6.89,3.63,4.11,0.01,4.8,3.66,4.64,3.88
4.38,4.07,5.24,5.05,5.44,6.94,3.64,4.16,0.01,4.84,3.66,4.66,3.88
4.35,4.11,5.14,5.07,5.55,7.0,3.67,4.14,0.0,4.78,3.74,4.66,3.92
4.3,4.05,5.26,5.01,5.59,6.84,3.64,4.19,0.01,4.89,3.66,4.64,3.88
4.28,4.03,5.14,5.01,5.47,6.74,3.59,4.1,0.01,4.8,3.74,4.69,3.86
4.35,4.11,5.26,4.99,5.47,6.64,3.64,4.14,0.0,4.86,3.7,4.69,3.88
4.32,4.1,5.05,4.86,5.34,6.79,3.59,4.1,0.0,4.86,3.7,4.61,3.84
4.28,4.03,5.2,4.99,5.44,6.74,3.63,4.16,0.03,4.8,3.67,4.61,3.88
4.43,4.1,5.34,4.95,5.59,6.84,3.67,4.16,0.0,4.99,3.72,4.19,3.81
4.3,4.03,5.24,4.84,5.38,6.64,3.64,4.11,0.0,4.78,3.67,4.61,3.86
4.35,4.05,5.26,4.84,5.51,6.89,3.66,4.19,0.03,4.95,3.72,4.69,3.9
4.3,4.05,5.2,4.93,5.44,6.94,3.66,4.24,0.03,4.78,3.66,4.64,3.88
4.3,4.01,5.2,4.8,5.4,6.74,3.59,4.11,0.01,4.8,3.7,4.66,3.94
4.32,4.07,5.38,4.99,5.3,6.64,3.64,4.21,0.03,4.84,3.7,4.61,3.9
4.3,4.07,4.89,4.95,5.55,6.74,3.64,4.19,0.0,4.84,3.67,4.61,3.84
4.32,4.07,5.4,5.01,5.55,6.94,3.72,4.16,0.01,4.86,3.66,4.61,3.99
4.26,4.07,5.34,4.78,5.34,6.69,3.59,4.1,0.0,4.8,3.67,4.61,3.92
4.4,4.16,5.2,4.99,5.44,6.84,3.63,4.11,0.0,4.75,3.72,4.64,3.88
4.32,4.03,5.4,4.95,5.47,6.89,3.63,4.16,0.01,4.84,3.67,4.61,3.9
4.28,4.03,5.2,4.89,5.44,6.74,3.63,4.05,0.03,4.8,3.72,4.66,3.94
4.3,4.14,5.1,4.86,5.38,6.64,3.63,4.11,0.01,4.84,3.72,4.72,3.94
4.38,4.05,5.14,4.93,5.44,6.79,3.55,4.01,0.03,4.78,3.7,4.64,3.86
4.3,4.11,5.24,5.01,5.51,6.79,3.63,4.16,0.01,4.89,3.7,4.72,3.81
4.45,4.14,5.24,4.95,5.51,6.79,3.64,4.1,0.0,4.8,3.72,4.69,3.92
4.3,4.05,5.2,4.99,5.51,6.74,3.58,4.1,0.0,4.8,3.67,4.66,3.88
4.35,4.14,5.24,5.05,5.47,6.94,3.7,4.24,0.03,4.84,3.67,4.66,3.86
4.32,4.01,5.3,5.05,5.63,6.89,3.7,4.14,0.01,4.84,3.66,4.66,3.92
4.26,4.05,5.24,4.99,5.51,6.89,3.76,4.19,0.03,4.84,3.72,4.69,3.86
4.3,4.1,5.3,4.93,5.47,6.79,3.67,3.92,0.01,4.86,3.7,4.66,3.86
4.3,4.05,5.2,4.99,5.47,6.69,3.54,4.03,0.0,4.78,3.64,4.61,3.86
4.38,4.1,5.34,5.1,5.63,6.74,3.7,4.19,0.03,4.89,3.72,4.78,3.96
4.4,4.1,5.26,5.05,5.51,6.79,3.66,4.1,0.03,4.89,3.74,4.64,3.88
4.45,4.03,5.24,4.89,5.47,6.79,3.61,4.11,0.01,4.86,3.76,4.75,3.88
4.47,4.07,5.3,5.01,5.59,6.84,3.63,4.16,0.01,4.84,3.74,4.66,3.9
4.5,4.16,5.26,5.05,5.59,6.69,3.61,4.11,0.01,4.86,3.72,4.53,3.9
4.4,4.07,5.24,4.99,5.55,6.74,3.64,4.16,0.01,4.8,3.7,4.66,3.88
4.5,4.19,5.2,5.01,5.51,6.79,3.64,4.19,0.01,4.84,3.72,4.66,3.81
4.38,4.11,5.3,5.05,5.44,6.84,3.58,4.14,0.0,4.8,3.7,4.66,3.88
4.38,4.1,5.3,5.14,5.47,6.84,3.66,4.19,0.01,4.8,3.7,4.64,3.88
4.4,4.1,5.24,5.07,5.63,6.69,3.63,4.19,0.0,4.69,3.7,4.66,3.86
4.32,4.1,5.24,4.93,5.44,6.79,3.61,4.14,0.0,4.84,3.74,4.66,3.9
4.43,4.14,5.3,5.18,5.66,6.94,3.72,4.21,0.03,4.84,3.74,4.66,3.9
4.45,4.1,5.26,4.84,5.38,6.79,3.64,4.11,0.0,4.84,3.78,4.61,3.84
4.38,4.11,5.3,5.07,5.55,6.94,3.67,4.21,0.01,4.89,3.72,4.69,3.9
4.38,4.1,5.34,5.2,5.63,6.84,3.64,4.21,0.03,4.95,3.72,4.75,3.81
4.4,4.07,5.44,5.1,5.69,7.0,3.67,4.21,0.01,4.86,3.76,4.75,3.92
4.43,4.14,5.18,5.1,5.51,6.79,3.61,4.16,0.01,4.89,3.76,4.72,3.9
4.43,4.14,5.26,5.05,5.59,6.84,3.67,4.24,0.03,4.93,3.8,4.75,3.92
4.32,4.11,5.26,5.05,5.55,6.84,3.64,4.16,0.01,4.84,3.74,4.61,3.99
4.4,4.14,5.34,5.1,5.69,6.94,3.7,4.11,0.01,4.93,3.78,4.78,3.96
4.38,4.14,5.34,5.07,5.51,6.79,3.59,4.14,0.0,4.78,3.67,4.64,3.86
4.35,4.05,5.18,4.95,5.47,6.79,3.61,4.14,0.0,4.86,3.74,4.66,3.9
4.5,4.07,5.3,4.99,5.55,6.84,3.66,4.24,0.01,4.8,3.7,4.72,3.88
4.4,4.03,5.2,5.01,5.47,6.74,3.59,4.11,0.0,4.8,3.74,4.72,3.96
4.47,4.16,5.2,5.18,5.66,6.84,3.67,4.14,0.01,4.84,3.7,4.66,3.9
4.28,4.16,5.24,5.18,5.69,6.89,3.72,4.16,0.01,4.89,3.74,4.75,3.92
4.28,4.01,5.2,4.95,5.47,6.84,3.66,4.19,0.01,4.84,3.76,4.75,3.96
4.43,4.03,5.14,4.86,5.63,6.94,3.7,4.21,0.01,4.86,3.72,4.78,3.92
4.4,4.14,5.26,4.95,5.51,6.84,3.59,4.11,0.0,4.72,3.67,4.64,3.86
